Curs acadèmic,Any,Codi Oferta,Nom de l’Oferta,Tipus d’estudi,Sigles Universitat responsable,Via d’accés,Nota de tall,Municipi,Nombre de places
2025-2026,2025,4860,"Administració i Direcció d'Empreses / Màrqueting ""ESIC"" (simultaneïtat)",Grau,URV,Pau/cfgs/FP,7.346,Barcelona/Tortosa,5
2025-2026,2025,876,Relacions Laborals,Grau,UAB,Pau/cfgs/FP,8.492,Cerdanyola del Vallès,120
2025-2026,2025,3218,"Enginyeria Electrònica Industrial i Automàtica / Enginyeria Mecànica ""EU Salesiana de Sarrià"" (simultaneïtat)",Grau,UAB,Pau/cfgs/FP,6.255,Barcelona,15
2025-2026,2025,1570,Enginyeria Elèctrica,Grau,UPC,Pau/cfgs/FP,9.032,Barcelona/Sant Adrià de Besòs,80
2025-2026,2025,1403,Turisme,Grau,UdL,Pau/cfgs/FP,5.000,Lleida,35
2025-2026,2025,4930,Estudis d'Anglès i Català,Grau,UAB,Pau/cfgs/FP,5.000,Cerdanyola del Vallès,30
2025-2026,2025,1140,Administració i Direcció d'Empreses,Grau,URV,Pau/cfgs/FP,8.413,Reus,140
2025-2026,2025,5131,"Direcció i Gestió Gastronòmica ""Barcelona Culinary Hub""",Grau,UB,Pau/cfgs/FP,5.000,L'Hospitalet de Llobregat,40
2025-2026,2025,910,Educació Social,Grau,UAB,Pau/cfgs/FP,9.043,Cerdanyola del Vallès,80
2025-2026,2025,1387,Psicologia,Grau,UVic,Pau/cfgs/FP,7.948,Vic,120
2025-2026,2025,5119,Història de l'Art i Gestió del Patrimoni Artístic,Grau,UdL,Pau/cfgs/FP,5.000,Lleida,40
2025-2026,2025,1357,"Arts i Disseny ""Massana""",Grau,UAB,Pau/cfgs/FP,5.000,Barcelona,95
2025-2026,2025,1040,Enginyeria Mecànica,Grau,UPC,Pau/cfgs/FP,10.140,Barcelona/Sant Adrià de Besòs,235
2025-2026,2025,5132,Estudis Globals / Global Studies (docència en Anglès),Grau,UVic,Pau/cfgs/FP,5.000,Vic,40
2025-2026,2025,1950,Enginyeria Física,Grau,UPC,Pau/cfgs/FP,12.610,Barcelona,44
2025-2026,2025,995,Ciències Ambientals,Grau,UdG,Pau/cfgs/FP,6.264,Girona,60
2025-2026,2025,5231,Enginyeria Audiovisual Computacional,Grau,UPF,Pau/cfgs/FP,8.163,Barcelona,55
2025-2026,2025,1565,Fisioteràpia,Grau,UAB,Pau/cfgs/FP,11.100,Cerdanyola del Vallès,80
2025-2026,2025,3433,Publicitat i Relacions Públiques,Grau,UVic,Pau/cfgs/FP,5.000,Vic,60
2025-2026,2025,5076,Enginyeria de Bioprocessos Alimentaris,Grau,URV,Pau/cfgs/FP,6.268,Tarragona,40
2025-2026,2025,3263,"Arts Escèniques ""ERAM""",Grau,UdG,Pau/cfgs/FP,5.000,Salt,30
2025-2026,2025,1056,Educació Infantil,Grau,UB,Pau/cfgs/FP,8.840,Barcelona,180
2025-2026,2025,1141,Economia,Grau,URV,Pau/cfgs/FP,8.000,Reus,50
2025-2026,2025,988,"Turisme ""Mediterrani""",Grau,UdG,Pau/cfgs/FP,5.000,Barcelona,100
2025-2026,2025,1196,Física / Matemàtiques (simultaneïtat),Grau,UB,Pau/cfgs/FP,13.170,Barcelona,20
2025-2026,2025,5213,"Empresa, Innovació i Tecnologia ""EUNCET"" (Campus 22@) (semipresencial)",Grau,UPC,Pau/cfgs/FP,5.000,Barcelona,35
2025-2026,2025,2676,Enginyeria Elèctrica / Enginyeria Electrònica Industrial i Automàtica (simultaneïtat),Grau,UdG,Pau/cfgs/FP,7.190,Girona,15
2025-2026,2025,4562,Traducció i Interpretació -Alemany / Francès / Llengua de Signes Catalana-,Grau,UPF,Pau/cfgs/FP,5.000,Barcelona,70
2025-2026,2025,3994,Geografia,Grau,UdL,Pau/cfgs/FP,5.000,Lleida,20
2025-2026,2025,3426,Podologia (Campus Manresa),Grau,UVic,Pau/cfgs/FP,5.000,Manresa,80
2025-2026,2025,4703,"Enginyeria d'Automoció ""EU Salesiana de Sarrià""",Grau,UAB,Pau/cfgs/FP,7.002,Barcelona,55
2025-2026,2025,927,Economia,Grau,UPF,Pau/cfgs/FP,10.580,Barcelona,170
2025-2026,2025,840,Matemàtiques,Grau,UAB,Pau/cfgs/FP,12.002,Cerdanyola del Vallès,60
2025-2026,2025,5233,Ciències Biomèdiques,Grau,UPF,Pau/cfgs/FP,12.046,Barcelona,65
2025-2026,2025,3208,Enologia,Grau,URV,Pau/cfgs/FP,5.490,Tarragona,35
2025-2026,2025,5318,Infermeria,Grau,UdL,Pau/cfgs/FP,10.177,Tremp,20
2025-2026,2025,1099,"Infermeria ""Sant Pau""",Grau,UAB,Pau/cfgs/FP,10.188,Barcelona,93
2025-2026,2025,5193,Enginyeria Elèctrica i Sistemes Ferroviaris / Enginyeria Electrònica Industrial i Automàtica / Enginyeria Mecànica (agrupació),Grau,UPC,Pau/cfgs/FP,7.856,Vilanova i la Geltrú,200
2025-2026,2025,4976,Filologia Hispànica,Grau,UdG,Pau/cfgs/FP,5.000,Girona,40
2025-2026,2025,4474,Ciències i Tecnologies del Mar,Grau,UPC,Pau/cfgs/FP,7.662,Barcelona/Castelldefels/Vilanova i la Geltrú,60
2025-2026,2025,4852,Enginyeria Matemàtica i Física,Grau,URV,Pau/cfgs/FP,11.810,Tarragona,20
2025-2026,2025,1084,Geologia,Grau,UAB,Pau/cfgs/FP,5.498,Cerdanyola del Vallès,40
2025-2026,2025,1457,Enginyeria Informàtica,Grau,UPC,Pau/cfgs/FP,9.736,Vilanova i la Geltrú,55
2025-2026,2025,1181,Ciències de l'Activitat Física i de l'Esport,Grau,UdL,Pau/cfgs/FP,9.386,Lleida,95
2025-2026,2025,2666,Enginyeria de Sistemes de Telecomunicació / Enginyeria Informàtica (simultaneïtat),Grau,UAB,Pau/cfgs/FP,9.878,Cerdanyola del Vallès,20
2025-2026,2025,4663,"Publicitat, Relacions Públiques i Màrqueting ""ESRP""",Grau,UB,Pau/cfgs/FP,8.404,Barcelona,150
2025-2026,2025,1114,Logopèdia,Grau,UAB,Pau/cfgs/FP,8.970,Cerdanyola del Vallès,80
2025-2026,2025,1447,Enginyeria de Materials,Grau,UPC,Pau/cfgs/FP,8.984,Barcelona/Sant Adrià de Besòs,40
2025-2026,2025,1178,Relacions Laborals i Recursos Humans,Grau,UdL,Pau/cfgs/FP,5.000,Lleida,30
2025-2026,2025,2679,Biologia / Biotecnologia (simultaneïtat),Grau,UdG,Pau/cfgs/FP,11.458,Girona,10
2025-2026,2025,5088,Disseny Digital i Tecnologies Multimèdia,Grau,UPC,Pau/cfgs/FP,5.000,Terrassa,40
2025-2026,2025,5252,"Direcció Hotelera Internacional ""CETT""",Grau,UB,Pau/cfgs/FP,5.000,Barcelona,70
2025-2026,2025,1130,Llengües i Literatures Modernes,Grau,UB,Pau/cfgs/FP,5.000,Barcelona,100
2025-2026,2025,2667,Enginyeria Electrònica de Telecomunicació / Enginyeria Informàtica (simultaneïtat),Grau,UAB,Pau/cfgs/FP,9.482,Cerdanyola del Vallès,20
2025-2026,2025,1571,Enginyeria Electrònica Industrial i Automàtica,Grau,UPC,Pau/cfgs/FP,9.240,Barcelona/Sant Adrià de Besòs,135
2025-2026,2025,4641,Enginyeria Biomèdica / Enginyeria de Sistemes i Serveis de Telecomunicacions (simultaneïtat),Grau,URV,Pau/cfgs/FP,11.146,Tarragona,10
2025-2026,2025,5210,"Empresa, Innovació i Tecnologia / Màrqueting, Innovació i Tecnologia ""EUNCET"" (Campus Terrassa) (presencial) (simultaneïtat)",Grau,UPC,Pau/cfgs/FP,5.000,Terrassa,35
2025-2026,2025,1418,Enginyeria Elèctrica,Grau,URV,Pau/cfgs/FP,7.102,Tarragona,50
2025-2026,2025,4236,Multimèdia. Aplicacions i Videojocs,Grau,UVic,Pau/cfgs/FP,5.000,Vic,40
2025-2026,2025,1405,Administració i Direcció d'Empreses,Grau,UdG,Pau/cfgs/FP,9.218,Girona,100
2025-2026,2025,1126,Filologia Clàssica,Grau,UB,Pau/cfgs/FP,5.000,Barcelona,60
2025-2026,2025,5209,"Empresa, Innovació i Tecnologia ""EUNCET"" (Campus Terrassa) (semipresencial)",Grau,UPC,Pau/cfgs/FP,5.000,Terrassa,35
2025-2026,2025,1138,Educació Infantil,Grau,URV,Pau/cfgs/FP,7.874,Tarragona,80
2025-2026,2025,1408,Treball Social,Grau,UdG,Pau/cfgs/FP,7.106,Girona,60
2025-2026,2025,2472,Antropologia i Evolució Humana (virtual o semipresencial),Grau,URV,Pau/cfgs/FP,5.000,Tarragona,120
2025-2026,2025,4828,Llengua i Literatura Espanyoles,Grau,UAB,Pau/cfgs/FP,5.000,Cerdanyola del Vallès,60
2025-2026,2025,2187,"Ciències de l'Activitat Física i de l'Esport ""Tecnocampus""",Grau,UPF,Pau/cfgs/FP,8.245,Mataró,60
2025-2026,2025,3242,Administració i Direcció d'Empreses / Dret (simultaneïtat),Grau,URV,Pau/cfgs/FP,9.386,Reus/Tarragona,25
2025-2026,2025,924,Relacions Laborals,Grau,UPF,Pau/cfgs/FP,7.968,Barcelona,180
2025-2026,2025,1172,Treball Social,Grau,UdL,Pau/cfgs/FP,6.136,Lleida,80
2025-2026,2025,5229,Relacions Laborals i Recursos Humans,Grau,UB,Pau/cfgs/FP,8.176,Barcelona,180
2025-2026,2025,1456,Enginyeria Informàtica,Grau,UPC,Pau/cfgs/FP,10.622,Barcelona,360
2025-2026,2025,4952,"Belles Arts ""BAU""",Grau,UVic,Pau/cfgs/FP,5.000,Barcelona,80
2025-2026,2025,5284,"Gestió i Digitalització en l'Esport / Màrqueting, Innovació i Tecnologia ""EUNCET"" (Campus Can Dragó + Campus 22@) (presencial) (simultaneïtat)",Grau,UPC,Pau/cfgs/FP,5.000,Barcelona,35
2025-2026,2025,991,"Turisme ""Euroaula""",Grau,UdG,Pau/cfgs/FP,5.000,Barcelona,100
2025-2026,2025,4957,Dret / Relacions Internacionals (simultaneïtat),Grau,UAB,Pau/cfgs/FP,12.714,Cerdanyola del Vallès,20
2025-2026,2025,5189,"Negocis i Màrqueting Internacionals - Bachelor in International Business and Marketing ""ESCI"" (docència en anglès)",Grau,UPF,Pau/cfgs/FP,9.526,Barcelona,60
2025-2026,2025,1067,Psicologia,Grau,UB,Pau/cfgs/FP,9.892,Barcelona,432
2025-2026,2025,4208,Enginyeria d'Automoció (Campus Manresa),Grau,UPC,Pau/cfgs/FP,10.550,Barcelona/Manresa,50
2025-2026,2025,4712,Enginyeria Civil,Grau,UPC,Pau/cfgs/FP,9.926,Barcelona,120
2025-2026,2025,4500,Enginyeria de Sistemes de Telecomunicació / Enginyeria Telemàtica (inclou xarxes i Internet) (febrer) (agrupació),Grau,UPC,Pau/cfgs/FP,7.060,Castelldefels,20
2025-2026,2025,1087,Sociologia,Grau,UAB,Pau/cfgs/FP,7.390,Cerdanyola del Vallès,110
2025-2026,2025,943,Educació Social,Grau,UdG,Pau/cfgs/FP,7.766,Girona,60
2025-2026,2025,3145,"Mitjans Audiovisuals ""Tecnocampus""",Grau,UPF,Pau/cfgs/FP,5.000,Mataró,85
2025-2026,2025,3584,Història,Grau,UdL,Pau/cfgs/FP,5.000,Lleida,40
2025-2026,2025,914,Estudis d'Àsia Oriental -Xinès-,Grau,UAB,Pau/cfgs/FP,5.880,Cerdanyola del Vallès,40
2025-2026,2025,1193,Gestió i Administració Pública,Grau,UB,Pau/cfgs/FP,8.026,Barcelona,80
2025-2026,2025,5194,"Negoci Digital i Innovació en Turisme / Turisme ""CETT"" (simultaneïtat)",Grau,UB,Pau/cfgs/FP,5.000,Barcelona,10
2025-2026,2025,4404,Gestió en Turisme i Hoteleria,Grau,URV,Pau/cfgs/FP,5.000,Vila-Seca,75
2025-2026,2025,4296,Enginyeria Forestal / Conservació de la Natura (simultaneïtat),Grau,UdL,Pau/cfgs/FP,5.000,Lleida,25
2025-2026,2025,3993,Filologia Catalana i Estudis Occitans,Grau,UdL,Pau/cfgs/FP,5.000,Lleida,20
2025-2026,2025,1603,Enginyeria de Sistemes TIC (àmbit d'Informàtica i Comunicacions),Grau,UPC,Pau/cfgs/FP,7.538,Manresa,44
2025-2026,2025,4560,Llengües Aplicades,Grau,UPF,Pau/cfgs/FP,5.000,Barcelona,60
2025-2026,2025,5234,Física,Grau,UAB,Pau/cfgs/FP,12.067,Cerdanyola del Vallès,70
2025-2026,2025,1085,Pedagogia,Grau,UAB,Pau/cfgs/FP,8.702,Cerdanyola del Vallès,75
2025-2026,2025,4057,"Disseny i Producció de Videojocs / Enginyeria Informàtica de Gestió i Sistemes d'Informació ""Tecnocampus"" (simultaneïtat)",Grau,UPF,Pau/cfgs/FP,5.000,Mataró,30
2025-2026,2025,5299,"Enginyeria en Tecnologies Industrials, Grau en + Màster Universitari en Enginyeria Industrial (PARS: Enginyer/a en Tecnologies Industrials)",Grau,UdG,Pau/cfgs/FP,8.726,Girona,70
2025-2026,2025,4984,"Enginyeria en Tecnologies Aeroespacials, Grau en + Màster Universitari en Enginyeria Aeronàutica (PARS: Enginyer/a Aeronàutic/a)",Grau,UPC,Pau/cfgs/FP,12.936,Terrassa,60
2025-2026,2025,887,Periodisme,Grau,URV,Pau/cfgs/FP,8.806,Tarragona,45
2025-2026,2025,4069,"Turisme / Màrqueting ""Mediterrani"" (simultaneïtat)",Grau,UdG,Pau/cfgs/FP,5.000,Barcelona,25
2025-2026,2025,5073,"Màrqueting i Comunitats Digitals / Turisme i Gestió del Lleure ""Tecnocampus"" (simultaneïtat)",Grau,UPF,Pau/cfgs/FP,5.000,Mataró,30
2025-2026,2025,907,Biologia Ambiental,Grau,UAB,Pau/cfgs/FP,10.714,Cerdanyola del Vallès,60
2025-2026,2025,1061,Enginyeria Informàtica,Grau,UB,Pau/cfgs/FP,10.246,Barcelona,70
2025-2026,2025,4764,Ciències de l'Activitat Física i de l'Esport / Educació Primària (menció en Educació Física) (simultaneïtat),Grau,UVic,Pau/cfgs/FP,5.734,Vic,40
2025-2026,2025,2069,Dret / Administració i Direcció d'Empreses - Economia (agrupació de simultaneïtat),Grau,UPF,Pau/cfgs/FP,11.860,Barcelona,90
2025-2026,2025,1139,Educació Primària,Grau,URV,Pau/cfgs/FP,8.956,Tarragona,80
2025-2026,2025,4508,Enginyeria de l'Energia i Sostenibilitat / Enginyeria en Electrònica Industrial i Automàtica / Enginyeria Mecànica (agrupació),Grau,UdL,Pau/cfgs/FP,6.892,Lleida,110
2025-2026,2025,5146,"Administració i Direcció d'Empreses i Transformació de Negocis ""Centre Universitari EAE""",Grau,UdL,Pau/cfgs/FP,5.000,Barcelona,150
2025-2026,2025,4841,"Enginyeria de Disseny Industrial ""ELISAVA""",Grau,UVic,Pau/cfgs/FP,5.000,Barcelona,90
2025-2026,2025,5283,"Gestió i Digitalització en l'Esport / Empresa, Innovació i Tecnologia ""EUNCET"" (Campus Can Dragó + Campus 22@) (presencial) (simultaneïtat)",Grau,UPC,Pau/cfgs/FP,5.000,Barcelona,35
2025-2026,2025,4003,Infermeria / Fisioteràpia (simultaneïtat),Grau,UdL,Pau/cfgs/FP,11.569,Lleida,25
2025-2026,2025,1069,Ciències Polítiques i de l'Administració,Grau,UB,Pau/cfgs/FP,8.678,Barcelona,100
2025-2026,2025,3569,Enginyeria de Sistemes Aeroespacials / Enginyeria de Sistemes de Telecomunicació - Enginyeria Telemàtica (agrupació de simultaneïtat),Grau,UPC,Pau/cfgs/FP,11.084,Castelldefels,40
2025-2026,2025,3568,Disseny i Desenvolupament de Videojocs (docència en Anglès) (Campus Barcelona),Grau,UPC,Pau/cfgs/FP,5.000,Barcelona/Terrassa,30
2025-2026,2025,5095,Enginyeria de l'Energia i Sostenibilitat / Enginyeria en Electrònica Industrial i Automàtica / Enginyeria Mecànica (agrupació) Grau en + Màster Universitari en Enginyeria Industrial (PARS: Enginyer/a Industrial),Grau,UdL,Pau/cfgs/FP,9.978,Lleida,10
2025-2026,2025,875,Criminologia,Grau,UAB,Pau/cfgs/FP,9.509,Cerdanyola del Vallès,65
2025-2026,2025,5188,Llengües Aplicades i Traducció / Filologia Hispànica (simultaneïtat),Grau,UdL,Pau/cfgs/FP,5.000,Lleida,10
2025-2026,2025,1079,Ciències de l'Activitat Física i de l'Esport,Grau,UB,Pau/cfgs/FP,10.224,Barcelona,150
2025-2026,2025,5128,"Ciències Culinàries i Gastronòmiques ""CETT""",Grau,UB,Pau/cfgs/FP,5.000,Barcelona,80
2025-2026,2025,5315,Física / Química (simultaneïtat),Grau,UAB,Pau/cfgs/FP,12.348,Cerdanyola del Vallès,20
2025-2026,2025,3226,Enginyeria de Sistemes de Telecomunicació / Enginyeria Telemàtica (inclou xarxes i Internet) (agrupació),Grau,UPC,Pau/cfgs/FP,8.526,Castelldefels,80
2025-2026,2025,894,Enginyeria Mecatrònica,Grau,UVic,Pau/cfgs/FP,5.156,Vic,45
2025-2026,2025,2682,Educació Infantil / Educació Primària (pla de millora de la formació inicial de Mestre - 5 anys) (simultaneïtat),Grau,URV,Pau/cfgs/FP,9.968,Tarragona,30
2025-2026,2025,4863,Enginyeria en Organització Industrial i Logística / Administració i Direcció d'Empreses (simultaneïtat),Grau,UdL,Pau/cfgs/FP,8.616,Igualada,10
2025-2026,2025,1143,Dret,Grau,URV,Pau/cfgs/FP,8.460,Tarragona,135
2025-2026,2025,1065,Pedagogia,Grau,UB,Pau/cfgs/FP,8.213,Barcelona,216
2025-2026,2025,4470,Enginyeria de Ciències Agronòmiques,Grau,UPC,Pau/cfgs/FP,6.756,Castelldefels,55
2025-2026,2025,4412,Enginyeria de Dades,Grau,UAB,Pau/cfgs/FP,10.290,Cerdanyola del Vallès,60
2025-2026,2025,5084,"Producció de Música i So per a la Indústria de l'Entreteniment ""ENTI""",Grau,UB,Pau/cfgs/FP,5.000,Barcelona,60
2025-2026,2025,1122,"Turisme ""CETT""",Grau,UB,Pau/cfgs/FP,5.000,Barcelona,120
2025-2026,2025,4706,Filologia Catalana: Estudis de Literatura i Lingüística,Grau,UAB,Pau/cfgs/FP,5.000,Cerdanyola del Vallès,40
2025-2026,2025,930,Dret,Grau,UPF,Pau/cfgs/FP,10.463,Barcelona,260
2025-2026,2025,1081,Informàtica i Serveis,Grau,UAB,Pau/cfgs/FP,5.000,Sant Cugat del Vallès,50
2025-2026,2025,3441,"Fisioteràpia ""Tecnocampus""",Grau,UPF,Pau/cfgs/FP,8.887,Mataró,40
2025-2026,2025,1057,Antropologia Social i Cultural,Grau,UB,Pau/cfgs/FP,5.218,Barcelona,100
2025-2026,2025,1553,Empresa i Tecnologia,Grau,UAB,Pau/cfgs/FP,9.528,Sabadell,80
2025-2026,2025,4859,"Administració i Direcció d'Empreses / Màrqueting ""ESIC"" (simultaneïtat)",Grau,URV,Pau/cfgs/FP,9.120,Barcelona/Reus,10
2025-2026,2025,1008,Estudis Internacionals d'Economia i Empresa - International Business Economics (docència en Anglès),Grau,UPF,Pau/cfgs/FP,12.392,Barcelona,90
2025-2026,2025,2681,Educació Infantil / Educació Primària (pla de millora de la formació inicial de Mestre - 5 anys) (simultaneïtat),Grau,UdG,Pau/cfgs/FP,9.900,Girona,50
2025-2026,2025,3572,"Ciències de l'Activitat Física i de l'Esport / Fisioteràpia ""Tecnocampus"" (simultaneïtat)",Grau,UPF,Pau/cfgs/FP,8.346,Mataró,40
2025-2026,2025,3573,"Administració d'Empreses i Gestió de la Innovació ""Tecnocampus"" (docència en Anglès)",Grau,UPF,Pau/cfgs/FP,7.628,Mataró,35
2025-2026,2025,1409,Enginyeria Agroalimentària,Grau,UdG,Pau/cfgs/FP,7.134,Girona,40
2025-2026,2025,4837,"Història, Política i Economia Contemporànies",Grau,UAB,Pau/cfgs/FP,9.006,Cerdanyola del Vallès,60
2025-2026,2025,1046,Matemàtiques,Grau,UPC,Pau/cfgs/FP,12.644,Barcelona,75
2025-2026,2025,1068,Química,Grau,UB,Pau/cfgs/FP,10.028,Barcelona,180
2025-2026,2025,5202,"Ciències de l'Activitat Física i de l'Esport / Fisioteràpia ""EUSES"" (simultaneïtat)",Grau,URV,Pau/cfgs/FP,6.312,Amposta/Tortosa,10
2025-2026,2025,2673,Enginyeria Informàtica / Administració i Direcció d'Empreses (simultaneïtat),Grau,UdL,Pau/cfgs/FP,11.050,Lleida,10
2025-2026,2025,1166,Educació Infantil,Grau,UdL,Pau/cfgs/FP,5.000,Lleida,90
2025-2026,2025,2700,Direcció Hotelera,Grau,UAB,Pau/cfgs/FP,5.000,Cerdanyola del Vallès,90
2025-2026,2025,1361,Economia,Grau,UAB,Pau/cfgs/FP,9.072,Cerdanyola del Vallès,115
2025-2026,2025,2277,Educació Primària (docència en Anglès),Grau,UAB,Pau/cfgs/FP,8.248,Cerdanyola del Vallès,75
2025-2026,2025,4000,Comunicació i Periodisme Audiovisuals,Grau,UdL,Pau/cfgs/FP,6.394,Lleida,90
2025-2026,2025,4877,Ciències de l'Activitat Física i de l'Esport,Grau,UdL,Pau/cfgs/FP,9.150,La Seu d'Urgell,40
2025-2026,2025,4367,"Geografia, Medi Ambient i Planificació Territorial",Grau,UAB,Pau/cfgs/FP,5.000,Cerdanyola del Vallès,60
2025-2026,2025,1131,Física,Grau,UB,Pau/cfgs/FP,11.809,Barcelona,162
2025-2026,2025,4757,Educació Infantil / Educació Primària (pla de millora de la formació inicial de Mestre - 5 anys) (simultaneïtat),Grau,URV,Pau/cfgs/FP,8.596,Tortosa,10
2025-2026,2025,889,Bioquímica i Biologia Molecular,Grau,URV,Pau/cfgs/FP,11.020,Tarragona,45
2025-2026,2025,5016,Geografia i Canvi Global,Grau,UB,Pau/cfgs/FP,5.480,Barcelona,50
2025-2026,2025,1421,Enginyeria Informàtica,Grau,URV,Pau/cfgs/FP,8.673,Tarragona,110
2025-2026,2025,956,Química,Grau,URV,Pau/cfgs/FP,9.342,Tarragona,60
2025-2026,2025,1022,Enginyeria de Disseny Industrial i Desenvolupament del Producte,Grau,UPC,Pau/cfgs/FP,8.784,Vilanova i la Geltrú,100
2025-2026,2025,4985,"Enginyeria en Tecnologies Industrials, Grau en + Màster Universitari en Enginyeria Industrial (PARS: Enginyer/a Industrial)",Grau,UPC,Pau/cfgs/FP,10.140,Terrassa,180
2025-2026,2025,3567,Turisme (docència en Anglès),Grau,UAB,Pau/cfgs/FP,5.000,Cerdanyola del Vallès,60
2025-2026,2025,886,Comunicació Audiovisual,Grau,URV,Pau/cfgs/FP,9.712,Tarragona,45
2025-2026,2025,4004,Nutrició Humana i Dietètica,Grau,UVic,Pau/cfgs/FP,5.000,Vic,65
2025-2026,2025,3120,Seguretat,Grau,UB,Pau/cfgs/FP,8.678,Mollet del Vallès,60
2025-2026,2025,1116,Turisme,Grau,UAB,Pau/cfgs/FP,5.000,Cerdanyola del Vallès,100
2025-2026,2025,1569,Enginyeria de l'Energia,Grau,UPC,Pau/cfgs/FP,9.326,Barcelona/Sant Adrià de Besòs,70
2025-2026,2025,1072,Dret,Grau,UB,Pau/cfgs/FP,9.584,Barcelona,430
2025-2026,2025,4825,Estudis Anglesos,Grau,UAB,Pau/cfgs/FP,5.594,Cerdanyola del Vallès,80
2025-2026,2025,4962,Dret / Relacions Laborals i Recursos Humans (simultaneïtat),Grau,URV,Pau/cfgs/FP,8.638,Tarragona,25
2025-2026,2025,4934,Estudis de Català i Espanyol,Grau,UAB,Pau/cfgs/FP,5.000,Cerdanyola del Vallès,30
2025-2026,2025,1400,Fisioteràpia,Grau,UdL,Pau/cfgs/FP,10.860,Lleida,25
2025-2026,2025,5072,Disseny Digital i Tecnologies Creatives,Grau,UdL,Pau/cfgs/FP,8.398,Lleida,40
2025-2026,2025,1412,Enginyeria Informàtica,Grau,UdG,Pau/cfgs/FP,8.631,Girona,100
2025-2026,2025,837,Medicina,Grau,UdG,Pau/cfgs/FP,12.453,Girona,92
2025-2026,2025,4748,Arqueologia / Història (simultaneïtat),Grau,UB,Pau/cfgs/FP,7.836,Barcelona,20
2025-2026,2025,1026,Enginyeria de Sistemes Biològics,Grau,UPC,Pau/cfgs/FP,9.424,Castelldefels,55
2025-2026,2025,1362,Administració i Direcció d'Empreses,Grau,UAB,Pau/cfgs/FP,9.804,Cerdanyola del Vallès,160
2025-2026,2025,4498,Educació Infantil / Educació Primària (pla de millora de la formació inicial de Mestre - 5 anys) (simultaneïtat),Grau,UdL,Pau/cfgs/FP,8.820,Lleida,35
2025-2026,2025,1062,Educació Social,Grau,UB,Pau/cfgs/FP,8.319,Barcelona,180
2025-2026,2025,3245,Administració i Direcció d'Empreses / Finances i Comptabilitat (simultaneïtat),Grau,URV,Pau/cfgs/FP,10.131,Reus,30
2025-2026,2025,4634,Paisatgisme,Grau,UPC,Pau/cfgs/FP,7.916,Barcelona/Castelldefels,50
2025-2026,2025,2674,Dret / Administració i Direcció d'Empreses (simultaneïtat),Grau,UdL,Pau/cfgs/FP,10.138,Lleida,30
2025-2026,2025,4838,Intel·ligència Artificial,Grau,UPC,Pau/cfgs/FP,11.942,Barcelona,50
2025-2026,2025,2068,Administració i Direcció d'Empreses (docència en Anglès),Grau,UAB,Pau/cfgs/FP,10.128,Cerdanyola del Vallès,70
2025-2026,2025,1059,Història de l'Art,Grau,UB,Pau/cfgs/FP,5.000,Barcelona,170
2025-2026,2025,4996,Economia / Filosofia (simultaneïtat),Grau,UdG,Pau/cfgs/FP,8.086,Girona,10
2025-2026,2025,1407,Comptabilitat i Finances,Grau,UdG,Pau/cfgs/FP,7.872,Girona,140
2025-2026,2025,4954,Enginyeria Informàtica,Grau,UdL,Pau/cfgs/FP,7.930,Igualada,35
2025-2026,2025,888,Publicitat i Relacions Públiques,Grau,URV,Pau/cfgs/FP,9.690,Tarragona,45
2025-2026,2025,1080,Teràpia Ocupacional EUIT de Terrassa,Grau,UAB,Pau/cfgs/FP,5.000,Terrassa,60
2025-2026,2025,3522,Ciències del Mar,Grau,UB,Pau/cfgs/FP,10.391,Barcelona,60
2025-2026,2025,2654,Publicitat i Relacions Públiques,Grau,UPF,Pau/cfgs/FP,11.430,Barcelona,80
2025-2026,2025,4266,Llengües Aplicades i Traducció / Filologia Catalana i Estudis Occitans (simultaneïtat),Grau,UdL,Pau/cfgs/FP,5.000,Lleida,10
2025-2026,2025,3989,Psicologia,Grau,UdL,Pau/cfgs/FP,9.762,Lleida,60
2025-2026,2025,5186,Estudis Globals / Global Studies (docència en Anglès) / Turisme (simultaneïtat),Grau,UdG,Pau/cfgs/FP,6.808,Girona,20
2025-2026,2025,1110,Genètica,Grau,UAB,Pau/cfgs/FP,11.306,Cerdanyola del Vallès,60
2025-2026,2025,1582,Ciències Polítiques i de l'Administració / Dret (simultaneïtat),Grau,UB,Pau/cfgs/FP,11.475,Barcelona,20
2025-2026,2025,1136,Matemàtiques,Grau,UB,Pau/cfgs/FP,12.286,Barcelona,70
2025-2026,2025,5228,Estadística,Grau,UB,Pau/cfgs/FP,10.110,Barcelona,50
2025-2026,2025,872,Biotecnologia,Grau,UdL,Pau/cfgs/FP,10.196,Lleida,50
2025-2026,2025,1360,Química,Grau,UAB,Pau/cfgs/FP,9.804,Cerdanyola del Vallès,120
2025-2026,2025,1379,Enginyeria de Materials,Grau,UB,Pau/cfgs/FP,8.826,Barcelona,40
2025-2026,2025,4572,Comunicació Interactiva,Grau,UAB,Pau/cfgs/FP,7.854,Cerdanyola del Vallès,60
2025-2026,2025,3975,Publicitat i Relacions Públiques,Grau,UdG,Pau/cfgs/FP,9.480,Girona,70
2025-2026,2025,4933,Estudis d'Anglès i Francès,Grau,UAB,Pau/cfgs/FP,5.000,Cerdanyola del Vallès,30
2025-2026,2025,1075,Estudis Literaris,Grau,UB,Pau/cfgs/FP,5.000,Barcelona,100
