num_expediente,fecha,hora,localizacion,numero,cod_distrito,distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,cod_lesividad,lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga
2024S025634,2024-09-08,11:43:00,"CALL. CEA BERMUDEZ, 1",1,7,Chamberí,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Mujer,2,Ingreso inferior o igual a 24 horas,440147,4476691,false,false
2024S025689,2024-09-09,12:03:00,CALL. RAVENA / CALL. REPUBLICA ESLOVACA,9,20,San Blas - Canillejas,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 15 a 17 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,447822,4474429,false,false
2024S025702,2024-09-09,13:35:00,"CALL. CAMARENA, 292",292,10,Latina,Colisión lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,2,Ingreso inferior o igual a 24 horas,435747,4470944,false,false
2024S025718,2024-09-09,18:10:00,CALL. PALMA / CSTAN. SAN VICENTE,1,1,Centro,Colisión lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,14,Sin asistencia sanitaria,440138,4475330,false,false
2024S025726,2024-09-09,19:20:00,"PASEO. AZUL, 2",2,9,Moncloa - Aravaca,Colisión fronto-lateral,,Bicicleta,Conductor,De 30 a 34 años,Hombre,,,438077,4474720,false,false
2024S025726,2024-09-09,19:20:00,"PASEO. AZUL, 2",2,9,Moncloa - Aravaca,Colisión fronto-lateral,,Bicicleta,Conductor,De 55 a 59 años,Hombre,,,438077,4474720,false,false
2024S025732,2024-09-09,19:25:00,AVDA. LOGROÑO / CTRA. ALCOBENDAS A BARAJAS,395,21,Barajas,Colisión lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,449271,4481893,false,false
2024S025752,2024-09-09,22:20:00,CALL. DOLORES BARRANCO / CALL. NICOLAS SANCHEZ,44,12,Usera,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 45 a 49 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,440083,4470537,false,false
2024S025757,2024-09-10,05:40:00,AVDA. ENTREVIAS / AVDA. BUENOS AIRES,140,13,Puente De Vallecas,Colisión frontal,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,444405,4469663,false,false
2024S025758,2024-09-09,10:23:00,"AVDA. FRANCISCO JAVIER SAENZ DE OIZA, 74",74,16,Hortaleza,Alcance,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,2,Ingreso inferior o igual a 24 horas,445604,4482787,false,false
2024S025779,2024-09-10,13:30:00,"CALL. CORREDERA BAJA DE SAN PABLO, 21",21,1,Centro,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,440272,4474870,false,false
2024S025807,2024-09-10,18:39:00,"CALL. EMBAJADORES, 96",96,2,Arganzuela,Caída,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,2,Ingreso inferior o igual a 24 horas,440530,4472690,false,false
2024S025816,2024-09-10,20:27:00,"PASEO. ESPERANZA, 8",8,2,Arganzuela,Solo salida de la vía,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,440074,4472764,false,false
2024S025833,2024-09-10,23:30:00,"CALL. BRAVO MURILLO, 21",21,7,Chamberí,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Hombre,2,Ingreso inferior o igual a 24 horas,440261,4476328,false,false
2024S025863,2024-09-11,11:45:00,"CALL. TORROX, 1",1,12,Usera,Atropello a persona,Despejado,Bicicleta,Conductor,Desconocido,Desconocido,,,441289,4468822,false,false
2024S025863,2024-09-11,11:45:00,"CALL. TORROX, 1",1,12,Usera,Atropello a persona,Despejado,Bicicleta,Peatón,De 40 a 44 años,Mujer,14,Sin asistencia sanitaria,441289,4468822,false,false
2024S025863,2024-09-11,11:45:00,"CALL. TORROX, 1",1,12,Usera,Atropello a persona,Despejado,Bicicleta,Peatón,Más de 74 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,441289,4468822,false,false
2024S025867,2024-09-11,13:15:00,"CALL. ARROYOFRESNO, 10B",10B,9,Moncloa - Aravaca,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,2,Ingreso inferior o igual a 24 horas,436546,4480319,false,false
2024S025884,2024-09-11,19:00:00,"CALL. MIRLO, 1",1,10,Latina,Caída,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,5,Asistencia sanitaria ambulatoria con posterioridad,434677,4472381,false,false
2024S025893,2024-09-11,15:05:00,GTA. CUATRO CAMINOS / AVDA. REINA VICTORIA,1,7,Chamberí,Colisión lateral,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,2,Ingreso inferior o igual a 24 horas,440323,4477592,false,false
2024S025904,2024-09-11,21:00:00,CALL. TOLEDO / PASEO. JUAN ANTONIO VALLEJO-NAJERA BOTAS,171A,2,Arganzuela,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,2,Ingreso inferior o igual a 24 horas,439475,4472768,false,false
2024S025978,2024-09-12,17:00:00,"CMNO. POZO DEL TIO RAIMUNDO, 3A",3A,18,Villa De Vallecas,Caída,Despejado,Bicicleta,Conductor,De 65 a 69 años,Hombre,3,Ingreso superior a 24 horas,444734,4469438,false,false
2024S025998,2024-09-12,21:45:00,"CALL. FUENCARRAL, 124",124,7,Chamberí,Atropello a persona,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 21 a 24 años,Hombre,14,Sin asistencia sanitaria,440380,4475769,false,false
2024S025998,2024-09-12,21:45:00,"CALL. FUENCARRAL, 124",124,7,Chamberí,Atropello a persona,Despejado,Bicicleta EPAC (pedaleo asistido),Peatón,De 25 a 29 años,Mujer,1,Atención en urgencias sin posterior ingreso,440380,4475769,false,false
2024S026014,2024-09-13,07:00:00,"AVDA. GREGORIO DEL AMO, 3",3,9,Moncloa - Aravaca,Caída,Despejado,Bicicleta,Conductor,Desconocido,Desconocido,,,438922,4477476,false,false
2024S026075,2024-09-14,00:01:00,"CALL. ATOCHA, 40",40,1,Centro,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 35 a 39 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,440596,4473821,true,false
2024S026086,2024-09-13,23:25:00,CALL. MANUEL GONZALEZ LONGORIA / CALL. SANTA ENGRACIA,14,7,Chamberí,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,14,Sin asistencia sanitaria,440948,4475584,false,false
2024S026125,2024-09-14,12:21:00,AVDA. FRANCISCO JAVIER SAENZ DE OIZA / GTA. JUAN DE HARO,1,16,Hortaleza,Caída,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,1,Atención en urgencias sin posterior ingreso,446849,4483189,false,false
2024S026149,2024-09-14,23:15:00,"CALL. GRAN VIA, 27",27,1,Centro,Caída,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,1,Atención en urgencias sin posterior ingreso,440368,4474621,false,false
2024S026166,2024-09-15,04:45:00,"CALL. TOLEDO, 142",142,2,Arganzuela,Colisión frontal,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,439476,4472794,false,false
2024S026183,2024-09-15,11:00:00,GTA. YUCATAN / PNTE. FELIPE JUVARA,1,16,Hortaleza,Caída,Despejado,Bicicleta,Conductor,De 65 a 69 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,446870,4477944,false,false
2024S026187,2024-09-15,11:45:00,CTRA. VILLAVERDE A VALLECAS / CMNO. CHINA A VALLECAS,265,18,Villa De Vallecas,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,2,Ingreso inferior o igual a 24 horas,444848,4468772,false,false
2024S026188,2024-09-15,11:55:00,CMNO. VALDEZA / CTRA. CIUDAD UNIVERSITARIA,0,9,Moncloa - Aravaca,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,1,Atención en urgencias sin posterior ingreso,435747,4475496,false,false
2024S026188,2024-09-15,11:55:00,CMNO. VALDEZA / CTRA. CIUDAD UNIVERSITARIA,0,9,Moncloa - Aravaca,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 50 a 54 años,Mujer,14,Sin asistencia sanitaria,435747,4475496,false,false
2024S026189,2024-09-15,12:39:00,CALL. MAURICIO LEGENDRE / CALL. VIEJAS,59,5,Chamartín,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,442067,4481290,false,false
2024S026191,2024-09-15,12:25:00,"CALL. EMBAJADORES, 330",330,13,Puente De Vallecas,Caída,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,2,Ingreso inferior o igual a 24 horas,442240,4469161,false,false
2024S026193,2024-09-15,12:30:00,"CALL. NUESTRA SEÑORA DE VALVERDE, 200",200,8,Fuencarral - El Pardo,Colisión frontal,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,441947,4484567,false,false
2024S026193,2024-09-15,12:30:00,"CALL. NUESTRA SEÑORA DE VALVERDE, 200",200,8,Fuencarral - El Pardo,Colisión frontal,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,441947,4484567,false,false
2024S026194,2024-09-15,12:15:00,IDB. RONDA SUR / CALL. LOS BARROS,0,13,Puente De Vallecas,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,14,Sin asistencia sanitaria,443442,4469352,false,false
2024S026194,2024-09-15,12:15:00,IDB. RONDA SUR / CALL. LOS BARROS,0,13,Puente De Vallecas,Caída,Despejado,Bicicleta,Pasajero,Menor de 5 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,443442,4469352,false,false
2024S026199,2024-09-15,14:40:00,CALL. DOCTOR ESQUERDO / CALL. LIRA,157,3,Retiro,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 40 a 44 años,Hombre,2,Ingreso inferior o igual a 24 horas,443156,4473328,false,false
2024S026211,2024-09-15,18:35:00,AVDA. MONASTERIO DE EL ESCORIAL / CALL. MONASTERIO DE CAAVEIRO,58,8,Fuencarral - El Pardo,Caída,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,440928,4484080,false,false
2024S026224,2024-09-15,22:30:00,"CALL. ELOY GONZALO, 19",19,7,Chamberí,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,14,Sin asistencia sanitaria,440512,4476203,false,false
2024S026229,2024-09-16,00:13:00,"CALL. JAIME EL CONQUISTADOR, 24",24,2,Arganzuela,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Hombre,2,Ingreso inferior o igual a 24 horas,440743,4472017,false,false
2024S026262,2024-09-16,10:40:00,"PASEO. EDUARDO DATO, 2",2,7,Chamberí,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 65 a 69 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,440937,4476019,false,false
2024S026290,2024-09-16,19:40:00,"CALL. BRUJAS, 3D",3D,14,Moratalaz,Caída,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,1,Atención en urgencias sin posterior ingreso,446956,4472916,false,false
2024S026298,2024-09-16,20:55:00,CALL. CORAZON DE MARIA / CALL. LUIS DE SALAZAR,76,5,Chamartín,Colisión lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,14,Sin asistencia sanitaria,443503,4477632,false,false
2024S026327,2024-09-17,09:45:00,CALL. LA ACEBEDA / CALL. SAN MAMES,1,17,Villaverde,Colisión lateral,Despejado,Bicicleta,Conductor,Más de 74 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,439134,4465814,false,false
2024S026331,2024-09-17,12:29:00,"CALL. DOCTOR JUAN JOSE LOPEZ IBOR, 2",2,9,Moncloa - Aravaca,Caída,Despejado,Bicicleta,Conductor,De 21 a 24 años,Mujer,2,Ingreso inferior o igual a 24 horas,438567,4479969,false,false
2024S026380,2024-09-17,21:09:00,"CALL. ENCOMIENDA DE PALACIOS, 146",146,14,Moratalaz,Caída,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,1,Atención en urgencias sin posterior ingreso,445430,4472448,false,false
2024S026383,2024-09-17,23:35:00,"CALL. VIRGEN DE LOS REYES, 27",27,15,Ciudad Lineal,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,444960,4476797,false,false
2024S026403,2024-09-17,19:35:00,CALL. JACOMETREZO / PLAZA. SANTO DOMINGO,15,1,Centro,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 21 a 24 años,Mujer,1,Atención en urgencias sin posterior ingreso,439933,4474635,false,false
2024S026406,2024-09-18,15:30:00,"CALL. JULIAN CAMARILLO, 6B",6B,20,San Blas - Canillejas,Caída,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,5,Asistencia sanitaria ambulatoria con posterioridad,446495,4476132,false,false
2024S026422,2024-09-18,17:35:00,CALL. SANTA ENGRACIA / CALL. MANUEL CORTINA,26,7,Chamberí,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 40 a 44 años,Hombre,2,Ingreso inferior o igual a 24 horas,440874,4475813,false,false
2024S026428,2024-09-18,17:30:00,"CMNO. PROVISIONAL VIVEROS, 11 (ANILLO VERDE CICLISTA KM.47.300)",11,9,Moncloa - Aravaca,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,437063,4477364,false,false
2024S026428,2024-09-18,17:30:00,"CMNO. PROVISIONAL VIVEROS, 11 (ANILLO VERDE CICLISTA KM.47.300)",11,9,Moncloa - Aravaca,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,437063,4477364,false,false
2024S026454,2024-09-19,10:40:00,"CALL. ANTONIO LOPEZ, 155",155,12,Usera,Atropello a animal,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 60 a 64 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,440786,4471076,false,false
2024S026462,2024-09-19,08:40:00,CALL. MARQUES DE PICO VELASCO / CALL. MISTERIOS,64,15,Ciudad Lineal,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Mujer,2,Ingreso inferior o igual a 24 horas,445300,4477128,false,false
2024S026564,2024-09-20,10:40:00,CALL. CAMINO DE LOS VINATEROS / CALL. MARROQUINA,105,14,Moratalaz,Colisión fronto-lateral,Nublado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,445049,4473349,false,false
2024S026574,2024-09-20,13:10:00,"CALL. VIRGEN DE LLUC, 28",28,15,Ciudad Lineal,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,444612,4476211,false,false
2024S026576,2024-09-20,14:00:00,AVDA. COMPLUTENSE / CALL. ARQUITECTO LOPEZ OTERO,1,9,Moncloa - Aravaca,Colisión lateral,Nublado,Bicicleta,Conductor,De 40 a 44 años,Hombre,,,438314,4477334,false,false
2024S026586,2024-09-20,15:45:00,"CALL. LUCHANA, 10",10,7,Chamberí,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,440542,4475693,false,false
2024S026590,2024-09-20,15:30:00,"CALL. VALLE DE TOBALINA, 56B",56B,17,Villaverde,Atropello a persona,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,14,Sin asistencia sanitaria,439549,4465839,false,false
2024S026590,2024-09-20,15:30:00,"CALL. VALLE DE TOBALINA, 56B",56B,17,Villaverde,Atropello a persona,Despejado,Bicicleta,Peatón,De 45 a 49 años,Mujer,14,Sin asistencia sanitaria,439549,4465839,false,false
2024S026591,2024-09-20,16:30:00,CALL. PALOMERAS / CALL. SIERRA DE ALQUIFE,3,13,Puente De Vallecas,Colisión fronto-lateral,Nublado,Bicicleta,Conductor,De 18 a 20 años,Hombre,,,443345,4471193,false,false
2024S026591,2024-09-20,16:30:00,CALL. PALOMERAS / CALL. SIERRA DE ALQUIFE,3,13,Puente De Vallecas,Colisión fronto-lateral,Nublado,Bicicleta,Pasajero,De 18 a 20 años,Hombre,,,443345,4471193,false,false
2024S026627,2024-09-21,01:23:00,"CALL. VALLE DE PINARES LLANOS, 84",84,8,Fuencarral - El Pardo,Caída,Nublado,Bicicleta,Conductor,De 18 a 20 años,Hombre,3,Ingreso superior a 24 horas,438392,4481905,false,true
2024S026677,2024-09-21,10:55:00,CALL. AYLLON / CTRA. BOADILLA DEL MONTE,17,10,Latina,Caída,Nublado,Bicicleta,Conductor,De 70 a 74 años,Hombre,2,Ingreso inferior o igual a 24 horas,434179,4472347,false,false
2024S026718,2024-09-22,01:35:00,PLAZA. MARIANO DE CAVIA / CALL. CAVANILLES,4,3,Retiro,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,2,Ingreso inferior o igual a 24 horas,442412,4473186,false,false
2024S026726,2024-09-22,01:58:00,CALL. HILARION ESLAVA / CALL. PRINCESA,1,7,Chamberí,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,1,Atención en urgencias sin posterior ingreso,439195,4475945,true,false
2024S026759,2024-09-22,12:15:00,"AVDA. ARCENTALES, 80",80,20,San Blas - Canillejas,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,,,450904,4475287,false,false
2024S026759,2024-09-22,12:15:00,"AVDA. ARCENTALES, 80",80,20,San Blas - Canillejas,Caída,Despejado,Bicicleta,Pasajero,Menor de 5 años,Hombre,,,450904,4475287,false,false
2024S026760,2024-09-22,11:53:00,CALL. PUERTO DE BALBARAN / CALL. SABRINA,2,13,Puente De Vallecas,Colisión frontal,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,2,Ingreso inferior o igual a 24 horas,444447,4469716,false,false
2024S026760,2024-09-22,11:53:00,CALL. PUERTO DE BALBARAN / CALL. SABRINA,2,13,Puente De Vallecas,Colisión frontal,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,2,Ingreso inferior o igual a 24 horas,444447,4469716,false,false
2024S026779,2024-09-22,15:35:00,CALL. VELAZQUEZ / CALL. AYALA,51,4,Salamanca,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,441981,4475463,false,false
2024S026785,2024-09-22,18:40:00,PASEO. PIÑONERO / PASEO. PIÑONERO,3,9,Moncloa - Aravaca,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,436902,4477762,false,false
2024S026799,2024-09-22,22:50:00,CALL. CEDACEROS / CALL. ARLABAN,3,1,Centro,Alcance,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,440741,4474331,false,false
2024S026829,2024-09-23,11:20:00,PASEO. FERNAN NUÑEZ / PASEO. FERNAN NUÑEZ,1,3,Retiro,Atropello a persona,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,442380,4473524,false,false
2024S026829,2024-09-23,11:20:00,PASEO. FERNAN NUÑEZ / PASEO. FERNAN NUÑEZ,1,3,Retiro,Atropello a persona,Despejado,Bicicleta,Peatón,De 70 a 74 años,Mujer,,,442380,4473524,false,false
2024S026831,2024-09-23,12:00:00,AVDA. PORTUGAL / CALL. CONCIERTO,33,10,Latina,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,438300,4474102,false,false
2024S026836,2024-09-23,14:35:00,GTA. SANTA MARIA DE LA CABEZA / PASEO. SANTA MARIA DE LA CABEZA,14,2,Arganzuela,Alcance,Despejado,Bicicleta,Conductor,De 45 a 49 años,Mujer,14,Sin asistencia sanitaria,440648,4472480,false,false
2024S026836,2024-09-23,14:35:00,GTA. SANTA MARIA DE LA CABEZA / PASEO. SANTA MARIA DE LA CABEZA,14,2,Arganzuela,Alcance,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,1,Atención en urgencias sin posterior ingreso,440648,4472480,false,false
2024S026856,2024-09-23,17:10:00,"RONDA. ATOCHA, 37",37,2,Arganzuela,Colisión lateral,,Bicicleta EPAC (pedaleo asistido),Conductor,De 45 a 49 años,Hombre,,,440682,4473047,false,false
2024S026866,2024-09-23,18:40:00,"CALL. BRAVO MURILLO, 93",93,7,Chamberí,Alcance,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,440301,4477481,false,false
2024S026879,2024-09-23,22:45:00,"PLAZA. CORTES, 2",2,1,Centro,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,440901,4474159,false,false
2024S026916,2024-09-24,13:58:00,CALL. LA EPOCA / CALL. OCCIDENTE,3,11,Carabanchel,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 18 a 20 años,Mujer,14,Sin asistencia sanitaria,436630,4470031,false,false
2024S026936,2024-09-24,18:00:00,PASEO. MELANCOLICOS / PNTE. SAN ISIDRO,49,2,Arganzuela,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 55 a 59 años,Mujer,14,Sin asistencia sanitaria,438852,4472850,false,false
2024S026940,2024-09-09,20:50:00,AVDA. CARDENAL HERRERA ORIA / AVDA. FUENTELARREYNA,380,8,Fuencarral - El Pardo,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,2,Ingreso inferior o igual a 24 horas,437278,4480955,false,false
2024S026997,2024-09-25,12:55:00,"AVDA. MANZANARES, 48",48,10,Latina,Atropello a persona,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,438635,4472967,false,false
2024S026997,2024-09-25,12:55:00,"AVDA. MANZANARES, 48",48,10,Latina,Atropello a persona,Despejado,Bicicleta,Peatón,De 70 a 74 años,Mujer,1,Atención en urgencias sin posterior ingreso,438635,4472967,false,false
2024S027038,2024-09-25,22:45:00,CALL. FUENCARRAL / CALL. GRAN VIA,1,1,Centro,Colisión fronto-lateral,,Bicicleta,Conductor,De 35 a 39 años,Hombre,,,440480,4474640,false,false
2024S027077,2024-09-26,12:53:00,PLAZA. SANTA BARBARA / C/ SAN MATEO,1,1,Centro,Colisión lateral,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,,,440896,4475338,false,false
2024S027082,2024-09-26,14:10:00,AVDA. BUENOS AIRES / AVDA. MIGUEL HERNANDEZ,101,13,Puente De Vallecas,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Hombre,1,Atención en urgencias sin posterior ingreso,444579,4469806,false,false
