centro_codigo;centro_nombre;centro_tipo_codigo;centro_tipo_desc_abreviada;centro_tipo_descripcion;centro_titularidad;centro_titular;nif_titular;nif_centro;dat_codigo;dat_nombre;direccion_via_tipo;direccion_via_nombre;direccion_numero;direccion_codigo_postal;municipio_codigo;municipio_nombre;distrito_codigo;distrito_nombre;contacto_telefono1;contacto_telefono2;contacto_telefono3;contacto_telefono4;contacto_fax;contacto_web;contacto_email1;contacto_email2;direccion_coor_x;direccion_coor_y;situación;fecha_constitución
28045621;LAS ROZAS;031;CEPA;CENTRO PÚBLICO DE EDUCACIÓN DE PERSONAS ADULTAS;PÚBLICO;COMUNIDAD DE MADRID;****0001*;****0041*;4;Madrid-Oeste;AVDA;Doctor Toledo;44;28231;127;Rozas de Madrid, Las;;;916377064;;;;917105499;http://www.educa.madrid.org/cepa.lasrozas;cepa.lasrozas@educa.madrid.org;;426308;4483110;ALTA;2001-05-10
28045633;FRANCISCO DE GOYA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;****0001*;****8193*;5;Madrid-Capital;CALLE;de Santa Irene;4;28017;079;Madrid;15;Ciudad Lineal;914051101;;;;914051597;http://www.educa.madrid.org/ies.goya.madrid;ies.goya.madrid@educa.madrid.org;;444784;4474395;ALTA;1995-05-12
28045645;PEDRO DE TOLOSA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;****0001*;****8085*;2;Madrid-Sur;CALLE;de los Estudios;1;28680;133;San Martín de Valdeiglesias;;;918610145;918611141;;;918612577;http://www.educa.madrid.org/ies.pedrodetolosa.sanmartindevaldeiglesias;ies.pedrodetolosa.sanmartindevaldeiglesias@educa.madrid.org;;380747;4468943;ALTA;1995-05-12
28045657;MONCLOA;031;CEPA;CENTRO PÚBLICO DE EDUCACIÓN DE PERSONAS ADULTAS;PÚBLICO;COMUNIDAD DE MADRID;****0001*;****0057*;5;Madrid-Capital;CALLE;de Juan Álvarez Mendizábal;20;28008;079;Madrid;09;Moncloa-Aravaca;915597397;;;;915597397;http://www.educa.madrid.org/cepa.moncloa.madrid;cepa.moncloa.madrid@educa.madrid.org;;439373;4475171;ALTA;2001-05-10
28045669;SAN MARTIN DE LA VEGA;031;CEPA;CENTRO PÚBLICO DE EDUCACIÓN DE PERSONAS ADULTAS;PÚBLICO;COMUNIDAD DE MADRID;****0001*;****0016*;3;Madrid-Este;CALLE;del Maestro Rodrigo;2;28330;132;San Martín de la Vega;;;918947366;918497317;;;918947200;http://www.educa.madrid.org/cepa.sanmartindelavega;cepa.sanmartindelavega@educa.madrid.org;;451150;4451359;ALTA;2001-05-10
28045670;ESC. HOSTELERIA DEL CORREDOR DEL HENARES;058;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;ESC.HOSTEL.DEL CORREDOR DEL HENARES, S.A.;;;3;Madrid-Este;AVDA;Constitución;132;28850;148;Torrejón de Ardoz;;;916775995;;;;;;;;460883;4478839;BAJA;1995-02-03
28045682;ESC.DE ADULTOS SAN FEDERICO;037;CPRIEPA;CENTRO PRIVADO DE EDUCACIÓN DE PERSONAS ADULTAS;PRIVADO;PARROQUIA S.FEDERICO (ARZOBISPADO DE MADRID);;;5;Madrid-Capital;CALLE;del Alcalde Martín de Alzaga;21;28039;079;Madrid;09;Moncloa-Aravaca;0;;;;0;;;;;;INACTIVO;1995-02-03
28045694;SAN CARLOS;021;CPR EE;CENTRO PRIVADO DE EDUCACIÓN ESPECIAL;PRIVADO;ASOCIACION PADRES DE NIÑOS CIEGOS (A.P.N.I.C.);;;4;Madrid-Oeste;CALLE;Felipe de la Guerra;1;28224;115;Pozuelo de Alarcón;;;913520791;;;;913520791;http://www.educa.madrid.org/cc.sancarlos.pozuelodealarcon;cc.sancarlos.pozuelodealarcon@educa.madrid.org;;432303;4478228;BAJA;1994-09-16
28045700;SAN JAVIER;004;CPR INF;CENTRO PRIVADO DE EDUCACIÓN INFANTIL;PRIVADO;COLEGIO SAN JAVIER-DIEGO PEREZ LLERENA, S.L.;****4093*;;5;Madrid-Capital;CALLE;de Valdelasierra;9;28005;079;Madrid;02;Arganzuela;915170573;;;;914737568;;csanjavier1@hotmail.com;;440137;4472157;BAJA;1995-01-20
28045712;APEC;058;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;ASOC.PROV.EMPRESARIOS C,P,H,R,Y P.C,COM.MADRI;****5352*;;5;Madrid-Capital;PASEO;de Santa María de la Cabeza;58;28012;079;Madrid;02;Arganzuela;914674810;;;;0;;;aepamadrid@infonegocio.com;440711;4472599;BAJA;1995-02-17
28045724;ETABLISSEMENT SAINT LOUIS DES FRANÇAIS;094;CEXTRAN ESP;CENTRO DOCENTE EXTRANJERO EN ESPAÑA;PRIVADO;OBRA SAINT LOUIS DES FRANÇAIS;****1465*;;4;Madrid-Oeste;CALLE;de Portugalete;1;28223;115;Pozuelo de Alarcón;;;;913520517;;;;;info@stlouisfrancais.com;;431187;4476511;ALTA;1995-01-27
28045736;CAMBRILS;021;CPR EE;CENTRO PRIVADO DE EDUCACIÓN ESPECIAL;PRIVADO CONCERTADO;FUNDACION ARENALES;****8529*;****2156*;5;Madrid-Capital;AVDA;de los Poblados;151;28025;079;Madrid;11;Carabanchel;917388250;;;;;http://www.colegiocambrils.es;cc.cambrils.madrid@educa.madrid.org;info@colegiocambrils.es;438534;4469491;ALTA;1995-03-31
28045748;METRODORA FORMACIÓN PROFESIONAL - MADRID RÍO;058;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;METRODORA FORMACIÓN PROFESIONAL, S.A;****1488*;;5;Madrid-Capital;PASEO;de Extremadura;33;28011;079;Madrid;10;Latina;915266116;915266117;;;;http://www.grupoceep.com;administracion@grupoceep.com;miguelcabanell@grupoceep.com;438172;4473892;ALTA;1995-04-21
28045751;LAS ENCINAS;004;CPR INF;CENTRO PRIVADO DE EDUCACIÓN INFANTIL;PRIVADO;EL PUNTAL, FORMACION Y TECNICAS ASISTENCIALES S.L;;;1;Madrid-Norte;CALLE;de la Maliciosa;14;28760;903;Tres Cantos;;;918034185;;;;918031127;;ei_lasencinas@hotmail.com;;439486;4495770;BAJA;1995-03-31
28045761;CENTRO DE FORMACION EMPRESARIAL (ALEMAN);094;CEXTRAN ESP;CENTRO DOCENTE EXTRANJERO EN ESPAÑA;PRIVADO;ASOCIACION FEDA MADRID;****0144*;;5;Madrid-Capital;AVDA;de Burgos;12;28036;079;Madrid;05;Chamartín;913024026;;;;;;;;442728;4480564;ALTA;1995-04-28
28045773;SENDA GALIANA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;****0001*;****8081*;3;Madrid-Este;CALLE;Palmeras;10;28813;154;Torres de la Alameda;;;918858820;;;;918858436;http://www.educa.madrid.org/ies.sendagaliana.torres;ies.sendagaliana.torres@educa.madrid.org;;469487;4471920;ALTA;1996-03-01
28045785;UTOPIA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;****0001*;****8054*;2;Madrid-Sur;CMNO;del Molino;1;28943;058;Fuenlabrada;;;916045000;;;;916893154;http://www.educa.madrid.org/ies.utopia.fuenlabrada;ies.utopia.fuenlabrada@educa.madrid.org;;430800;4459720;BAJA;1996-03-28
28045797;SEFARAD;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;****0001*;****8335*;2;Madrid-Sur;CMNO;del Molino;3;28943;058;Fuenlabrada;;;914869491;914869492;;;914863230;http://www.educa.madrid.org/ies.sefarad.fuenlabrada;ies.sefarad.fuenlabrada@educa.madrid.org;;430713;4459720;BAJA;1998-06-12
28045803;HUMANES;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;****0001*;****8336*;2;Madrid-Sur;AVDA;de los Deportes;12;28970;073;Humanes de Madrid;;;914982020;;;;914982011;http://www.educa.madrid.org/ies.humanes.humanes;ies.humanes.humanes@educa.madrid.org;;430251;4455513;ALTA;1998-06-12
28045815;AVALON;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;****0001*;****0034*;2;Madrid-Sur;CALLE;Dalí;50;28342;161;Valdemoro;;;910880389;;;;918955555;http://www.educa.madrid.org/ies.avalon.valdemoro;ies.avalon.valdemoro@educa.madrid.org;;441548;4449705;ALTA;1997-06-06
28045827;TORVAL'L;058;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;TORVAL'L,  S.A.;****9414*;;5;Madrid-Capital;CALLE;de San Mateo;15;28004;079;Madrid;01;Centro;914453510;675583597;;;;http://www.torvall.es;info@torvall.es;fct@torvall.es;440744;4475271;BAJA;1998-10-02
28045839;VALMAYOR;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;****0001*;****1251*;4;Madrid-Oeste;CALLE;Paz;99;28210;160;Valdemorillo;;;918977462;;;;918977789;http://www.educa.madrid.org/ies.valmayor.valdemorillo;ies.valmayor.valdemorillo@educa.madrid.org;;409703;4484005;ALTA;2000-07-28
28045840;MADRID-SUR;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;****0001*;****0122*;5;Madrid-Capital;AVDA;del Parque de Palomeras Bajas;s/n;28018;079;Madrid;13;Puente de Vallecas;917850181;;;;917860146;http://www.educa.madrid.org/ies.madridsur.madrid;ies.madridsur.madrid@educa.madrid.org;;444264;4469751;ALTA;2001-06-28
28045852;LANDILAN;008;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;ACTIVIDADES INFANTILES, S.L.;****5845*;;3;Madrid-Este;CALLE;de los Naranjos;2;28523;123;Rivas-Vaciamadrid;;;615514443;608066524;615514443;;;;info@landilan.com;;454324;4468256;ALTA;1995-04-28
28045864;LOS ANGELITOS;008;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;EL PUNTAL, FORMACION Y TECNICAS ASISTENCIALES,S.L;****4061*;;4;Madrid-Oeste;AVDA;España;20;28220;080;Majadahonda;;;916380368;;;;;http://www.los-angelitos.com;escuela@los-angelitos.com;;426376;4480604;ALTA;1995-04-28
28045876;UNIVERSIDAD PRIVADA ANTONIO DE NEBRIJA;401;UNIVERSIDAD;UNIVERSIDAD;PRIVADO;UNIVERSITAS NEBRISSENSIS, S.A.;;;4;Madrid-Oeste;;CAMPUS DE LA BERZOSA;;28240;072;Hoyo de Manzanares;;;914551101;;;;918594521;;;;;;BAJA;1995-07-17
28045888;F. DE CIENCIAS DE LA COMUNICACION;402;FACULTAD;FACULTAD;PRIVADO;UNIVERSITAS NEBRISSENSIS, S.A.;;;4;Madrid-Oeste;AVDA;CAMPUS DE LA BERZOSA;;28240;072;Hoyo de Manzanares;;;914551101;;;;918594521;;;;;;BAJA;1995-07-17
28045891;F.DE CIENCIAS ECONOMICAS Y EMPRESARIALES;402;FACULTAD;FACULTAD;PRIVADO;UNIVERSITAS NEBRISSENSIS, S.A.;;;5;Madrid-Capital;;CAMPUS DE LA BERZOSA;;28240;072;Hoyo de Manzanares;;;914551101;;;;913116613;;;;;;BAJA;1995-07-17
28045906;F.DE DERECHO Y ESTUDIOS EUROPEOS;402;FACULTAD;FACULTAD;PRIVADO;UNIVERSITAS NEBRISSENSIS, S.A.;;;4;Madrid-Oeste;;CAMPUS DE LA BERZOSA;;28240;072;Hoyo de Manzanares;;;914511101;;;;918594521;;;;;;BAJA;1995-07-17
28045918;F.DE LENGUAS APLICADAS (FILOLOGIA);402;FACULTAD;FACULTAD;PRIVADO;UNIVERSITAS NEBRISSENSIS, S.A.;;;4;Madrid-Oeste;;CAMPUS DE LA BERZOSA;;28240;072;Hoyo de Manzanares;;;914551101;;;;918594521;;;;;;BAJA;1995-07-17
28045921;E.P.S. DE INFORMATICA;404;ETS;ESCUELA TECNICA SUPERIOR;PRIVADO;UNIVERSITAS NEBRISSENSIS, S.A.;;;5;Madrid-Capital;CALLE;de Pirineos;55;28040;079;Madrid;;;914551100;;;;913116613;;;;439048;4478336;BAJA;1995-07-17
28045931;UNIVERSIDAD EUROPEA DE MADRID;401;UNIVERSIDAD;UNIVERSIDAD;PRIVADO;PROUNIVERSIDAD, S.A.;;;2;Madrid-Sur;CALLE;Tajo;4;28670;181;Villaviciosa de Odón;;;916647800;;;;916167568;;;;421930;4469373;BAJA;1995-07-17
28045943;F. DE CIENCIAS DE LA INFORMACION;402;FACULTAD;FACULTAD;PRIVADO;PROUNIVERSIDAD, S.A.;;;2;Madrid-Sur;CALLE;Tajo;4;28670;181;Villaviciosa de Odón;;;916647800;;;;916167568;;;;421930;4469373;BAJA;1995-07-17
28045955;F.DE CIENCIAS JURIDICAS Y DE LA ADMINIST;402;FACULTAD;FACULTAD;PRIVADO;PROUNIVERSIDAD, S.A.;;;2;Madrid-Sur;CALLE;Tajo;4;28670;181;Villaviciosa de Odón;;;916647800;;;;916167568;;;;421930;4469373;BAJA;1995-07-17
28045967;F. DE CIENCIAS DE LA SALUD;402;FACULTAD;FACULTAD;PRIVADO;PROUNIVERSIDAD, S.A.;;;2;Madrid-Sur;CALLE;Tajo;4;28670;181;Villaviciosa de Odón;;;916647800;;;;916167568;;;;421930;4469373;BAJA;1995-07-17
28045979;F. ECONOMIA Y ADMINISTRACION DE EMPRESAS;402;FACULTAD;FACULTAD;PRIVADO;PROUNIVERSIDAD, S.A.;;;2;Madrid-Sur;CALLE;Tajo;4;28670;181;Villaviciosa de Odón;;;916647800;;;;916167568;;;;421930;4469373;BAJA;1995-07-17
28045980;F. DE EDUCACION FISICA Y DEPORTES;402;FACULTAD;FACULTAD;PRIVADO;PROUNIVERSIDAD, S.A.;;;2;Madrid-Sur;CALLE;Tajo;4;28670;181;Villaviciosa de Odón;;;916647800;;;;916167568;;;;421930;4469373;BAJA;1995-07-17
28045992;F. DE FILOLOGIA;402;FACULTAD;FACULTAD;PRIVADO;PROUNIVERSIDAD, S.A.;;;2;Madrid-Sur;CALLE;Tajo;4;28670;181;Villaviciosa de Odón;;;916647800;;;;916167568;;;;421930;4469373;BAJA;1995-07-17
28046005;F. DE HUMANIDADES;402;FACULTAD;FACULTAD;PRIVADO;PROUNIVERSIDAD, S.A.;;;2;Madrid-Sur;CALLE;Tajo;4;28670;181;Villaviciosa de Odón;;;916647800;;;;916167568;;;;421930;4469373;BAJA;1995-07-17
28046017;F. DE PSICOLOGIA;402;FACULTAD;FACULTAD;PRIVADO;PROUNIVERSIDAD, S.A.;;;2;Madrid-Sur;CALLE;Tajo;4;28670;181;Villaviciosa de Odón;;;916647800;;;;916167568;;;;421930;4469373;BAJA;1995-07-17
28046029;ESCUELA SUPERIOR DE ARQUITECTURA;404;ETS;ESCUELA TECNICA SUPERIOR;PRIVADO;PROUNIVERSIDAD, S.A.;;;2;Madrid-Sur;CALLE;Tajo;4;28670;181;Villaviciosa de Odón;;;916647800;;;;916167568;;;;421930;4469373;BAJA;1995-07-17
28046030;ESCUELA SUPERIOR DE INFORMATICA;404;ETS;ESCUELA TECNICA SUPERIOR;PRIVADO;PROUNIVERSIDAD, S.A.;;;2;Madrid-Sur;CALLE;Tajo;4;28670;181;Villaviciosa de Odón;;;916647800;;;;916167568;;;;421930;4469373;BAJA;1995-07-17
28046042;ESCUELA SUPERIOR DE TELECOMUNICACIONES;404;ETS;ESCUELA TECNICA SUPERIOR;PRIVADO;PROUNIVERSIDAD, S.A.;;;2;Madrid-Sur;CALLE;Tajo;4;28670;181;Villaviciosa de Odón;;;916647800;;;;916167568;;;;421930;4469373;BAJA;1995-07-17
28046054;GRAN VIA;008;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;ISIDORA MOYA FERNANDEZ;***9470**;;5;Madrid-Capital;CALLE;de Alejandro Villegas;48;28043;079;Madrid;16;Hortaleza;913000630;;;;;http://www.escuelainfantilgranvia.com;marisamoya.4@gmail.com;info@escuelainfantilgranvia.com;444981;4479746;ALTA;1995-07-14
28046066;MONTESSORI SCHOOL EL ENEBRAL (BRITANICO);094;CEXTRAN ESP;CENTRO DOCENTE EXTRANJERO EN ESPAÑA;PRIVADO;MONTESSORI SCHOOL EL ENEBRAL S.L.;****8057*;;4;Madrid-Oeste;PASEO;Belmas;2;28400;047;Collado Villalba;;;918579303;918579300;;;;www.britishmontessoris.es;enebral@monessorischool.es;fresnos@montessorischool.es;416000;4499219;ALTA;1995-09-15
28046078;ICE PABLO VI;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO;INSTITUTO CATOLICO DE ESTUDIOS S.A.;****8805*;;5;Madrid-Capital;AVDA;de Alfonso XIII;74;28016;079;Madrid;05;Chamartín;914136978;;;;;;;;443467;4478428;BAJA;1995-09-15
28046081;FANTASIA;003;EEI;ESCUELA INFANTIL;PÚBLICO;AYUNTAMIENTO;****3200*;;3;Madrid-Este;CALLE;Rosalía de Castro;5;28330;132;San Martín de la Vega;;;918946565;918926202;;;918946565;http://www.educa.madrid.org/eei.fantasia.sanmartindelavega;eei.fantasia.sanmartindelavega@educa.madrid.org;;450885;4450820;ALTA;2000-04-06
28046091;ATENEA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;****0001*;****8334*;3;Madrid-Este;CALLE;Río Arlanza;34;28803;005;Alcalá de Henares;;;918788896;918788907;;;918789214;http://www.educa.madrid.org/ies.atenea.alcala;ies.atenea.alcala@educa.madrid.org;;468795;4479791;ALTA;1996-03-28
28046108;;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;;;;3;Madrid-Este;;SE VA A CREAR S/CLARA;;28850;148;Torrejón de Ardoz;;;0;;;;0;;;;;;ANULACIÓN; 
28046111;ALPEDRETE;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;****0001*;****1044*;4;Madrid-Oeste;PRAJE;del Peralejo;s/n;28430;010;Alpedrete;;;918514507;;;;918491470;http://www.educa.madrid.org/ies.alpedrete.alpedrete;ies.alpedrete.alpedrete@educa.madrid.org;;414076;4500861;ALTA;1996-03-01
28046121;POZO DEL TIO RAIMUNDO;003;EEI;ESCUELA INFANTIL;PÚBLICO;COMUNIDAD DE MADRID;****0001*;***5636**;5;Madrid-Capital;CALLE;de Villacarrillo;4;28018;079;Madrid;13;Puente de Vallecas;917859822;917859822;;;;http://www.educa.madrid.org/eei.tioraimundo.madrid;eei.tioraimundo.madrid@educa.madrid.org;pozotioraimundo@kidsco.es;443761;4469786;ALTA;2002-12-19
28046133;EL DUENDE;008;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;PINARES LLANOS, S.L.;****7043*;;2;Madrid-Sur;CALLE;Hermanos Grimm;42;28935;092;Móstoles;;;916172356;;;;;;guard_elduende@yahoo.es;info@guarderiaelduende.com;424901;4463915;BAJA;1998-10-02
28046145;GUERNICA;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;****0001*;****8087*;3;Madrid-Este;PLAZA;de Guernica;s/n;28830;130;San Fernando de Henares;;;916695525;;;;916738741;http://www.educa.madrid.org/cp.guernica.sanfernando;cp.guernica.sanfernando@educa.madrid.org;cpguernica@yahoo.es;455595;4474779;ALTA;1998-06-12
28046157;TREBOL;004;CPR INF;CENTRO PRIVADO DE EDUCACIÓN INFANTIL;PRIVADO;MARIA DEL HENAR FDEZ. ALIA;;;4;Madrid-Oeste;CALLE;Modesto Romero;13;28400;047;Collado Villalba;;;918503231;;;;;;;;413304;4498318;BAJA;1995-10-06
28046169;CENTRO DE ESTUDIOS FINANCIEROS;058;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;ESTUDIOS FINANCIEROS VIRIATO S.A.;****9451*;;5;Madrid-Capital;CALLE;de Viriato;52;28010;079;Madrid;07;Chamberí;914444920;;;;;;;;440842;4476334;BAJA;1995-10-20
28046170;ESCUELA EUROPEA AYUDANTES DE DIRECCION;058;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;SAINT CHARLES COLLEGE, S.L.;;;5;Madrid-Capital;CALLE;del Guadalquivir;16;28002;079;Madrid;05;Chamartín;915634078;914115320;;;915638195;;admin@stcharlescollege.com;;441757;4477597;BAJA;1995-10-11
28046182;SANTA MARIA;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;FUNDACIÓN MARISTAS IBÉRICA;****3636*;;4;Madrid-Oeste;CTRA;Moralzarzal;6;28400;047;Collado Villalba;;;918500163;;;;;http://www.villalba.maristasiberica.es/;cc.santamaria.colladovillalba@educa.madrid.org;direccion@maristasvillalba.com;415648;4499128;ALTA;1996-01-12
28046194;SOLETES;003;EEI;ESCUELA INFANTIL;PÚBLICO;AYUNTAMIENTO;****0400*;;3;Madrid-Este;CALLE;Ajalvir;31;28860;104;Paracuellos de Jarama;;;916580600;916580600;;;;http://www.educa.madrid.org/eei.soletes.paracuellos;eei.soletes.paracuellos@educa.madrid.org;emi.soletes@paracuellosdejarama.es;455268;4484093;ALTA;1995-11-03
28046200;MIS PRIMEROS PASOS;004;CPR INF;CENTRO PRIVADO DE EDUCACIÓN INFANTIL;PRIVADO;ASUNTA PEREZ ESPINOZA;;;1;Madrid-Norte;CALLE;de la Rosaleda;10;28410;082;Manzanares el Real;;;918527024;;;;;;;;;;BAJA;1999-06-04
28046212;EXTREMADURA;003;EEI;ESCUELA INFANTIL;PÚBLICO;COMUNIDAD DE MADRID;****0001*;***3713**;5;Madrid-Capital;CALLE;de la Esfinge;90;28022;079;Madrid;20;San Blas-Canillejas;913201869;;;;913201869;http://www.educa.madrid.org/eei.extremadura.madrid;eei.extremadura.madrid@educa.madrid.org;;448534;4476548;ALTA;2000-04-06
28046224;IDEO LA COMBA;008;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;ESCUELAS INFANTILES IDEO, S.L.U;****9572*;;1;Madrid-Norte;CALLE;del Marqués de la Valdavia;129;28100;006;Alcobendas;;;916625628;917523343;916625628;650928383;;www.escuelaideo.edu.es;hola@escuelaideo.edu.es;;444338;4488693;ALTA;1999-06-04
28046236;;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;;;;4;Madrid-Oeste;;SE VA A CREAR S/CLARA;;28490;018;Becerril de la Sierra;;;0;;;;0;;;;;;ANULACIÓN; 
28046248;;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;;;;4;Madrid-Oeste;;PEDIDO EL 23-11-1998;;28220;080;Majadahonda;;;0;;;;0;;;;;;ANULACIÓN; 
28046251;FRANCISCO AYALA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;****0001*;****1431*;4;Madrid-Oeste;PASEO;Francisco Ayala;s/n;28240;072;Hoyo de Manzanares;;;918567725;918566885;;;918569574;http://www.educa.madrid.org/ies.franciscoayala.hoyodemanzanares;ies.franciscoayala.hoyodemanzanares@educa.madrid.org;;423775;4497627;ALTA;2000-07-28
28046261;IGNACIO ALDECOA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;****0001*;****1646*;2;Madrid-Sur;CALLE;Saeta;s/n;28909;065;Getafe;;;919081974;;;;;http://www.educa.madrid.org/ies.ignacioaldecoa.getafe;ies.ignacioaldecoa.getafe@educa.madrid.org;;444148;4464074;ALTA;1996-03-01
28046273;MAESTRO JUAN MARIA LEONET;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;****0001*;****0099*;2;Madrid-Sur;CALLE;Pedro de Tolosa;2;28630;171;Villa del Prado;;;918649088;;;;918620727;http://www.educa.madrid.org/ies.maestrojmleonet.villadelprado;ies.maestrojmleonet.villadelprado@educa.madrid.org;;389134;4458839;ALTA;1996-03-01
28046285;IES NUEVO EN COLMENAR DE OREJA;047;SIES;SECCIÓN DE INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;****0001*;;3;Madrid-Este;CALLE;Madrid;25;28380;043;Colmenar de Oreja;;;918089298;;;;918089208;http://www.educa.madrid.org/sies.carpediem.colmenardeoreja;sies.carpediem.colmenardeoreja@educa.madrid.org;;466500;4440522;EN TRÁMITE;2000-07-28
28046297;VEGA DEL TAJUÑA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;****0001*;;3;Madrid-Este;CALLE;Doctor Sánchez Pérez;1;28530;091;Morata de Tajuña;;;918730777;918730536;;;918730917;http://www.educa.madrid.org/ies.vegadeltajuna.morata;ies.vegadeltajuna.morata@educa.madrid.org;;462330;4453313;ALTA;1996-03-01
28046303;LAS ENCINAS;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;****0001*;****8080*;4;Madrid-Oeste;AVDA;Mirasierra;8;28691;176;Villanueva de la Cañada;;;918157473;;;;918156010;http://www.educa.madrid.org/ies.lasencinas.villanuevadelacanada;ies.lasencinas.villanuevadelacanada@educa.madrid.org;;415709;4478773;ALTA;1997-06-06
28046315;GRIÑON;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;****0001*;****1126*;2;Madrid-Sur;PLAZA;Alba;3;28971;066;Griñón;;;918141768;918103520;;;918103065;http://www.educa.madrid.org/ies.grinon.grinon;ies.grinon.grinon@educa.madrid.org;;428019;4451937;ALTA;1999-06-23
28046327;LA CORNISA;037;CPRIEPA;CENTRO PRIVADO DE EDUCACIÓN DE PERSONAS ADULTAS;PRIVADO;ASOCIACION DE VECINOS LA CORNISA;;;5;Madrid-Capital;CALLE;Cristo de la Victoria;;28026;079;Madrid;12;Usera;0;;;;0;;;;;;INACTIVO;1995-11-17
28046339;SAN AGUSTIN DE GUADALIX;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;****0001*;****1039*;1;Madrid-Norte;AVDA;de Félix Rodríguez de la Fuente;s/n;28750;129;San Agustín del Guadalix;;;918419346;918487120;;;918419927;http://www.educa.madrid.org/ies.sanagustin.sanagustin;ies.sanagustin.sanagustin@educa.madrid.org;;447673;4503321;ALTA;1996-03-01
28046340;;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;;;2;Madrid-Sur;;;;00000;058;Fuenlabrada;;;0;;;;0;;;;;;ANULACIÓN; 
28046352;CAÑADA REAL;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;****0001*;****1240*;4;Madrid-Oeste;CALLE;Carmen Martín Gaite;s/n;28260;061;Galapagar;;;918583336;;;;918585657;http://www.educa.madrid.org/ies.canadareal.galapagar;ies.canadareal.galapagar@educa.madrid.org;;414672;4493001;ALTA;1996-03-01
