num_expediente,fecha_hora,localizacion,cod_distrito,distrito,tipo_accidente,estado_meteorol贸gico,wktGeometry,positiva_alcohol,positiva_droga,peaton_involucrado,vehiculos_involucrados,lesividad,nivel_lesividad
2025S047947,2025-04-25T14:30:00+01:00,CALL. CEA BERMUDEZ,7,CHAMBER脥,Colisi贸n lateral,Despejado,POINT(-3.71654968726 40.4392588143),false,false,false,"Furgoneta, Todo terreno, Turismo",Desconocido,5
2025S047950,2025-04-25T15:00:00+01:00,PASEO. RECOLETOS / CALL. ARMADA ESPA脩OLA,4,SALAMANCA,Colisi贸n fronto-lateral,Despejado,POINT(-3.69045635488 40.4242644296),false,false,false,Turismo,Desconocido,5
2025S047957,2025-04-25T15:25:00+01:00,PLAZA. CIBELES / PASEO. RECOLETOS,1,CENTRO,Ca铆da,Despejado,POINT(-3.69308321674 40.4194829306),false,false,false,Motocicleta hasta 125cc,Asistencia sanitaria s贸lo en el lugar del accidente,3
2025S047961,2025-04-25T14:50:00+01:00,CTRA. EL PARDO,9,MONCLOA-ARAVACA,Colisi贸n lateral,Despejado,POINT(-3.73517884388 40.434889593),false,false,false,"Motocicleta > 125cc, Turismo",Ingreso inferior o igual a 24 horas,1
2025S047971,2025-04-25T16:25:00+01:00,CTRA. CARABANCHEL A ARAVACA / CALL. SANCHIDRIAN,10,LATINA,Alcance,Despejado,POINT(-3.7741193305 40.3966443519),false,false,false,Turismo,Desconocido,5
2025S047975,2025-04-25T17:30:00+01:00,CALL. ALCALA,20,SAN BLAS-CANILLEJAS,Alcance,Despejado,POINT(-3.6122667782 40.4465969184),false,false,false,"Furgoneta, Turismo",Asistencia sanitaria s贸lo en el lugar del accidente,1
2025S048000,2025-04-25T17:05:00+01:00,CALL. GENERAL RICARDOS,11,CARABANCHEL,Choque contra obst谩culo fijo,Despejado,POINT(-3.73103801603 40.3889156875),false,false,false,"Motocicleta hasta 125cc, Turismo",Asistencia sanitaria s贸lo en el lugar del accidente,1
2025S048003,2025-04-25T16:43:00+01:00,PASEO. QUINCE DE MAYO,11,CARABANCHEL,Atropello a persona,Despejado,POINT(-3.71965040225 40.3983025009),false,false,true,Turismo,Asistencia sanitaria s贸lo en el lugar del accidente,3
2025S048019,2025-04-25T17:20:00+01:00,CALL. LOPEZ DE HOYOS,16,HORTALEZA,Ca铆da,Despejado,POINT(-3.64986620362 40.4716889121),false,false,false,"Motocicleta hasta 125cc, Turismo",Desconocido,5
2025S048021,2025-04-25T17:45:00+01:00,PASEO. SANTA MARIA DE LA CABEZA / AVDA. MANZANARES,12,USERA,Colisi贸n lateral,Despejado,POINT(-3.70584980833 40.393612761),false,false,false,Turismo,Sin asistencia sanitaria,1
2025S048026,2025-04-25T18:07:00+01:00,CALL. JUAN IGNACIO LUCA DE TENA / GTA. RICARDO VELAZQUEZ BOSCO,20,SAN BLAS-CANILLEJAS,Colisi贸n fronto-lateral,Despejado,POINT(-3.62615286685 40.4473153305),false,false,false,Turismo,Sin asistencia sanitaria,1
2025S048061,2025-04-25T19:05:00+01:00,CALL. GENERAL RICARDOS,11,CARABANCHEL,Alcance,Despejado,POINT(-3.72249283128 40.3941315947),true,false,false,"Furgoneta, Turismo",Sin asistencia sanitaria,1
2025S048064,2025-04-25T17:15:00+01:00,CALL. GARGANTILLA / CALL. POZUELO DE ZARZON,2,ARGANZUELA,Colisi贸n lateral,Despejado,POINT(-3.70434741127 40.398694031),false,false,false,"Bicicleta EPAC (pedaleo asistido), Turismo",Atenci贸n en urgencias sin posterior ingreso,1
2025S048073,2025-04-25T18:45:00+01:00,CALL. SERRANO JOVER,1,CENTRO,Colisi贸n fronto-lateral,Despejado,POINT(-3.71483908894 40.429152284),false,false,false,"Autob煤s, Todo terreno",Sin asistencia sanitaria,1
2025S048079,2025-04-25T18:08:00+01:00,AUTOV. M-30,15,CIUDAD LINEAL,Alcance,Despejado,POINT(-3.66022250544 40.4450717125),false,false,false,Turismo,Sin asistencia sanitaria,1
2025S048090,2025-04-25T15:30:00+01:00,CALL. DOMINGO PARRAGA,17,VILLAVERDE,Alcance,Despejado,POINT(-3.72180613622 40.3408289642),false,false,false,"Furgoneta, Turismo",Sin asistencia sanitaria,1
2025S048112,2025-04-25T17:50:00+01:00,AUTOV. A-3,13,PUENTE DE VALLECAS,Colisi贸n m煤ltiple,Despejado,POINT(-3.63631912491 40.3936559286),false,false,false,Turismo,Asistencia sanitaria s贸lo en el lugar del accidente,3
2025S048130,2025-04-25T15:20:00+01:00,CALL. DOMINGO PARRAGA,17,VILLAVERDE,Colisi贸n fronto-lateral,Despejado,POINT(-3.72160599623 40.340830213),false,false,false,"Motocicleta hasta 125cc, Turismo",Asistencia sanitaria s贸lo en el lugar del accidente,1
2025S048136,2025-04-25T19:00:00+01:00,AVDA. POBLADOS / AVDA. RAFAELA YBARRA,12,USERA,Alcance,Despejado,POINT(-3.71310866792 40.3735590324),true,false,false,Turismo,Sin asistencia sanitaria,1
2025S048141,2025-04-25T16:45:00+01:00,AUTOV. A-42,11,CARABANCHEL,Alcance,Despejado,POINT(-3.71990283646 40.3733187368),false,false,false,Turismo,Sin asistencia sanitaria,1
2025S048147,2025-04-25T16:35:00+01:00,CALL. MONEDA / CALL. DOCTOR ESQUERDO,3,RETIRO,Colisi贸n lateral,Despejado,POINT(-3.6685972815 40.4143748471),false,false,false,Turismo,Desconocido,5
2025S048154,2025-04-25T20:00:00+01:00,AVDA. CERRO MILANO / CALL. PE脩ARANDA DE BRACAMONTE,18,VILLA DE VALLECAS,Colisi贸n fronto-lateral,Despejado,POINT(-3.61241674493 40.3656134536),false,false,false,Turismo,Sin asistencia sanitaria,1
2025S048156,2025-04-25T18:45:00+01:00,AUTOV. M-30,8,FUENCARRAL-EL PARDO,Alcance,Despejado,POINT(-3.69980870266 40.4837846241),false,false,false,"Motocicleta > 125cc, Turismo",Asistencia sanitaria s贸lo en el lugar del accidente,1
2025S048177,2025-04-25T18:45:00+01:00,AVDA. PORTUGAL,10,LATINA,Alcance,Despejado,POINT(-3.74178497545 40.4094689779),false,false,false,Turismo,Atenci贸n en urgencias sin posterior ingreso,1
2025S048178,2025-04-25T19:50:00+01:00,GTA. CARLOS LLAMAS,20,SAN BLAS-CANILLEJAS,Choque contra obst谩culo fijo,Despejado,POINT(-3.60444179499 40.4484759392),false,false,false,Turismo,Desconocido,5
2025S048179,2025-04-25T20:47:00+01:00,CALL. ALCALA,20,SAN BLAS-CANILLEJAS,Alcance,Despejado,POINT(-3.61504488961 40.444771357),false,false,false,"Motocicleta hasta 125cc, Turismo",Asistencia sanitaria inmediata en centro de salud o mutua,1
2025S048180,2025-04-25T19:30:00+01:00,CALL. NAVAMURES / AVDA. VILLA DE VALLECAS,18,VILLA DE VALLECAS,Choque contra obst谩culo fijo,Despejado,POINT(-3.62392200088 40.3692366954),false,false,false,"Cami贸n r铆gido, Turismo",Desconocido,5
2025S048182,2025-04-25T14:40:00+01:00,CALL. HERMANOS GARCIA NOBLEJAS / CALL. VILLAESCUSA,15,CIUDAD LINEAL,Colisi贸n m煤ltiple,,POINT(-3.62546718854 40.4204090427),false,false,false,"Furgoneta, Turismo",Desconocido,5
2025S048183,2025-04-25T21:08:00+01:00,CALL. MENDIVIL,13,PUENTE DE VALLECAS,Alcance,Despejado,POINT(-3.66564021335 40.4001575808),false,false,false,Turismo,Sin asistencia sanitaria,1
2025S048184,2025-04-25T20:36:00+01:00,CALL. REPUBLICA ESLOVACA / CALL. RAVENA,20,SAN BLAS-CANILLEJAS,Colisi贸n fronto-lateral,Despejado,POINT(-3.61504461891 40.4188613446),false,false,false,Turismo,Asistencia sanitaria s贸lo en el lugar del accidente,1
2025S048185,2025-04-25T20:00:00+01:00,CASA DE CAMPO,9,MONCLOA-ARAVACA,Atropello a persona,Despejado,POINT(-3.77061779065 40.4295416781),false,false,true,Bicicleta,Asistencia sanitaria s贸lo en el lugar del accidente,3
2025S048192,2025-04-25T21:15:00+01:00,CALL. HERMANOS GARCIA NOBLEJAS,20,SAN BLAS-CANILLEJAS,Colisi贸n frontal,Despejado,POINT(-3.63545406784 40.4344807679),false,false,false,"Furgoneta, Motocicleta hasta 125cc",Sin asistencia sanitaria,1
2025S048207,2025-04-25T20:58:00+01:00,CALL. LUIS RUIZ,15,CIUDAD LINEAL,Atropello a persona,Despejado,POINT(-3.63712558948 40.4292012801),false,false,true,Motocicleta hasta 125cc,Asistencia sanitaria s贸lo en el lugar del accidente,3
2025S048208,2025-04-25T21:05:00+01:00,CALL. TACONERA / CALL. TACONERA,12,USERA,Colisi贸n fronto-lateral,Despejado,POINT(-3.69193507393 40.3729759392),false,false,false,Turismo,Desconocido,5
2025S048217,2025-04-25T22:00:00+01:00,CALL. SINESIO DELGADO,8,FUENCARRAL-EL PARDO,Alcance,,POINT(-3.70700942001 40.4717498897),false,false,false,Turismo,Desconocido,5
2025S048219,2025-04-25T22:45:00+01:00,AVDA. CARDENAL HERRERA ORIA,8,FUENCARRAL-EL PARDO,Alcance,Despejado,POINT(-3.72605552827 40.4789200524),false,false,false,Turismo,Sin asistencia sanitaria,1
2025S048220,2025-04-25T22:00:00+01:00,CALL. SAN NARCISO,20,SAN BLAS-CANILLEJAS,Choque contra obst谩culo fijo,Despejado,POINT(-3.60989509536 40.4451319755),false,false,false,"Cami贸n r铆gido, Furgoneta, Turismo",Desconocido,5
2025S048235,2025-04-25T22:45:00+01:00,CALL. JUAN DUQUE,2,ARGANZUELA,Colisi贸n lateral,,POINT(-3.71945861956 40.4134929598),false,false,false,Turismo,Desconocido,5
2025S048310,2025-04-25T23:20:00+01:00,AVDA. MENENDEZ PELAYO / CALL. ALCALDE SAINZ DE BARANDA,3,RETIRO,Ca铆da,Despejado,POINT(-3.67844295623 40.4171102984),true,false,false,Bicicleta EPAC (pedaleo asistido),Atenci贸n en urgencias sin posterior ingreso,6
2025S048374,2025-04-25T13:10:00+01:00,AVDA. MONFORTE DE LEMOS,8,FUENCARRAL-EL PARDO,Choque contra obst谩culo fijo,Despejado,POINT(-3.71817163496 40.4764287881),false,false,false,Turismo,Desconocido,5
2025S048377,2025-04-25T14:15:00+01:00,AVDA. MONFORTE DE LEMOS / PLAZA. MONDARIZ,8,FUENCARRAL-EL PARDO,Colisi贸n fronto-lateral,Despejado,POINT(-3.70528157464 40.4791117505),false,false,false,"Motocicleta hasta 125cc, Turismo",Atenci贸n en urgencias sin posterior ingreso,1
2025S048426,2025-04-25T13:30:00+01:00,CALL. JUAN DE MARIANA,2,ARGANZUELA,Choque contra obst谩culo fijo,Despejado,POINT(-3.6873624838 40.3982557026),false,false,false,Furgoneta,Sin asistencia sanitaria,1
2025S048506,2025-04-25T21:50:00+01:00,PLAZA. MARQUES DE SALAMANCA / CALL. PRINCIPE DE VERGARA,4,SALAMANCA,Colisi贸n fronto-lateral,Despejado,POINT(-3.6798040344 40.4305437896),false,false,false,"Turismo, VMU el茅ctrico",Sin asistencia sanitaria,1
2025S048251,2025-04-26T00:14:00+01:00,CALL. JUAN BRAVO / CALL. VELAZQUEZ,4,SALAMANCA,Colisi贸n fronto-lateral,Despejado,POINT(-3.68342201361 40.4327386787),false,false,false,Turismo,Desconocido,5
2025S048253,2025-04-26T00:40:00+01:00,AUTOV. M-30,15,CIUDAD LINEAL,Vuelco,Despejado,POINT(-3.6727487157 40.4844047625),false,false,false,Turismo,Ingreso inferior o igual a 24 horas,7
2025S048261,2025-04-26T01:45:00+01:00,CALL. PI脩UECAR / CALL. SAN EZEQUIEL,17,VILLAVERDE,Colisi贸n fronto-lateral,Despejado,POINT(-3.71787980388 40.3336280532),false,false,false,Turismo,Desconocido,5
2025S048265,2025-04-26T01:05:00+01:00,CALL. PIO FELIPE,13,PUENTE DE VALLECAS,Choque contra obst谩culo fijo,Despejado,POINT(-3.65379231845 40.3923422263),true,false,false,"Furgoneta, Turismo",Desconocido,5
2025S048270,2025-04-26T01:39:00+01:00,CALL. SIERRA DE CADI,13,PUENTE DE VALLECAS,Choque contra obst谩culo fijo,Despejado,POINT(-3.6603049049 40.3932151388),true,false,false,Turismo,Desconocido,5
2025S048290,2025-04-26T01:30:00+01:00,CALL. SAN BERNARDO / CALL. CARRANZA,1,CENTRO,Alcance,Despejado,POINT(-3.70580986313 40.4292708248),false,false,false,Turismo,Desconocido,5
2025S048312,2025-04-26T02:00:00+01:00,CALL. MONTESA / CALL. DON RAMON DE LA CRUZ,4,SALAMANCA,Colisi贸n fronto-lateral,Despejado,POINT(-3.67230955113 40.4285335568),true,false,false,"Furgoneta, Motocicleta hasta 125cc",Sin asistencia sanitaria,1
2025S048336,2025-04-26T03:40:00+01:00,CALL. MIGUEL ANGEL / PASEO. GENERAL MARTINEZ CAMPOS,7,CHAMBER脥,Alcance,Despejado,POINT(-3.6912269468 40.4350526386),true,false,false,"Ciclomotor, Turismo",Desconocido,5
2025S048340,2025-04-26T05:09:00+01:00,CALL. FRANCISCO SILVELA / AVDA. TOREROS,4,SALAMANCA,Alcance,Despejado,POINT(-3.67198880888 40.4318417361),false,false,false,Turismo,Desconocido,5
2025S048352,2025-04-26T04:50:00+01:00,C BARCELO 11,1,CENTRO,Ca铆da,Despejado,POINT(-3.7002179897 40.4266291482),false,false,false,Bicicleta,Atenci贸n en urgencias sin posterior ingreso,6
2025S048360,2025-04-26T06:15:00+01:00,CALL. MARIA DE MOLINA,4,SALAMANCA,Atropello a persona,Nublado,POINT(-3.68091131531 40.4374652119),false,false,true,Turismo,Sin asistencia sanitaria,1
2025S048408,2025-04-26T08:30:00+01:00,CALL. PADRE LLANOS / CALL. VECINOS DEL POZO,13,PUENTE DE VALLECAS,Colisi贸n fronto-lateral,Despejado,POINT(-3.65933530361 40.3759502163),false,false,false,Turismo,Sin asistencia sanitaria,1
2025S048409,2025-04-26T09:13:00+01:00,PASEO. CASTELLANA / CALL. JOAQUIN COSTA,5,CHAMART脥N,Colisi贸n fronto-lateral,Despejado,POINT(-3.69117417041 40.4460169191),false,false,false,"Motocicleta hasta 125cc, Turismo",Asistencia sanitaria s贸lo en el lugar del accidente,1
2025S048410,2025-04-26T08:00:00+01:00,CMNO. CHINA A VALLECAS / CTRA. VILLAVERDE A VALLECAS,18,VILLA DE VALLECAS,Choque contra obst谩culo fijo,Se desconoce,POINT(-3.64993354992 40.3672195377),false,false,false,Furgoneta,Desconocido,5
2025S048411,2025-04-26T08:40:00+01:00,CALL. CANAL DEL BOSFORO,20,SAN BLAS-CANILLEJAS,Choque contra obst谩culo fijo,Despejado,POINT(-3.61027167895 40.4398326785),false,false,false,Turismo,Atenci贸n en urgencias sin posterior ingreso,6
2025S048437,2025-04-26T09:20:00+01:00,CALL. ANTONIO CASERO / CALL. SALIENTE,3,RETIRO,Colisi贸n fronto-lateral,Despejado,POINT(-3.66636272248 40.4196490347),false,false,false,Turismo,Desconocido,5
2025S048466,2025-04-26T09:55:00+01:00,CALL. ALCALDE SAINZ DE BARANDA,3,RETIRO,Colisi贸n lateral,Despejado,POINT(-3.67104683026 40.4165408471),false,false,false,Turismo,Desconocido,5
2025S048485,2025-04-26T11:55:00+01:00,PASEO. SANTA MARIA DE LA CABEZA / CALL. BALEARES,11,CARABANCHEL,Otro,Despejado,POINT(-3.71228109868 40.3900507739),false,false,false,Turismo,Desconocido,5
2025S048487,2025-04-26T12:10:00+01:00,CALL. CONCEPCION ARENAL,1,CENTRO,Choque contra obst谩culo fijo,Despejado,POINT(-3.70468617263 40.4210073908),false,false,false,Furgoneta,Desconocido,5
2025S048490,2025-04-26T10:45:00+01:00,CALL. VITRUVIO,5,CHAMART脥N,Ca铆da,Despejado,POINT(-3.68645447908 40.4445765747),false,false,false,Motocicleta hasta 125cc,Ingreso superior a 24 horas,8
2025S048491,2025-04-26T12:05:00+01:00,CALL. RIO SALADO / CALL. RIO IGUAZU,13,PUENTE DE VALLECAS,Choque contra obst谩culo fijo,Despejado,POINT(-3.65085140477 40.3854938818),false,false,false,Turismo,Desconocido,5
2025S048492,2025-04-26T09:25:00+01:00,GTA. ISAAC RABIN,8,FUENCARRAL-EL PARDO,Colisi贸n fronto-lateral,Despejado,POINT(-3.72858766891 40.4730573133),false,false,false,"Motocicleta hasta 125cc, Turismo",Atenci贸n en urgencias sin posterior ingreso,3
2025S048493,2025-04-26T12:45:00+01:00,CALL. CA脩IZARES,1,CENTRO,Colisi贸n lateral,Despejado,POINT(-3.70159730408 40.4130171378),false,false,false,"Furgoneta, Otros veh铆culos con motor",Desconocido,5
2025S048494,2025-04-26T12:30:00+01:00,CALL. SANTA ENGRACIA / CALL. MARIA DE GUZMAN,7,CHAMBER脥,Atropello a persona,Despejado,POINT(-3.70293672232 40.444315362),false,false,true,Turismo,Sin asistencia sanitaria,1
2025S048495,2025-04-26T12:34:00+01:00,AVDA. CARDENAL HERRERA ORIA / CDEPM. LA MASO,8,FUENCARRAL-EL PARDO,Colisi贸n fronto-lateral,Despejado,POINT(-3.71480857066 40.483026164),false,false,false,"Furgoneta, VMU el茅ctrico",Sin asistencia sanitaria,1
2025S048496,2025-04-26T12:10:00+01:00,PLAZA. CONDE DE CASAL / CALL. DOCTOR ESQUERDO,3,RETIRO,Colisi贸n fronto-lateral,,POINT(-3.67024980996 40.406302168),false,false,false,"Furgoneta, Turismo",Sin asistencia sanitaria,1
2025S048497,2025-04-26T10:45:00+01:00,INTER. PLAZA ELIPTICA / CALL. VIA LUSITANA,11,CARABANCHEL,Colisi贸n fronto-lateral,,POINT(-3.71805784195 40.3848258139),false,false,false,"Todo terreno, Turismo",Desconocido,5
2025S048498,2025-04-26T13:05:00+01:00,CALL. NICOLAS SANCHEZ,12,USERA,Colisi贸n fronto-lateral,,POINT(-3.70563463257 40.3820283891),false,false,false,"Furgoneta, Motocicleta hasta 125cc",Desconocido,5
2025S048499,2025-04-26T13:06:00+01:00,CALL. VIA LUSITANA / CALL. AGUACATE,11,CARABANCHEL,Ca铆da,Despejado,POINT(-3.74083540363 40.3679972909),false,false,false,Autob煤s,Sin asistencia sanitaria,1
2025S048501,2025-04-26T13:20:00+01:00,AUTOV. M-30,3,RETIRO,Alcance,Despejado,POINT(-3.66258716238 40.4120760995),false,false,false,Turismo,Sin asistencia sanitaria,1
2025S048503,2025-04-26T13:15:00+01:00,PLAZA. PERSEO,3,RETIRO,Choque contra obst谩culo fijo,Despejado,POINT(-3.66660110277 40.4079719209),false,false,false,Turismo,Desconocido,5
2025S048504,2025-04-26T15:20:00+01:00,CALL. ALCALA,20,SAN BLAS-CANILLEJAS,Colisi贸n lateral,Despejado,POINT(-3.60769286561 40.4493778143),false,false,false,Turismo,Desconocido,5
2025S048505,2025-04-26T14:48:00+01:00,PASEO. ESPERANZA,2,ARGANZUELA,Ca铆da,Despejado,POINT(-3.70548141487 40.4023447989),false,false,false,Bicicleta EPAC (pedaleo asistido),Atenci贸n en urgencias sin posterior ingreso,6
2025S048536,2025-04-26T16:00:00+01:00,AUTOV. A-2,21,BARAJAS,Alcance,Despejado,POINT(-3.65275849052 40.4475375251),false,false,false,Turismo,Desconocido,5
2025S048542,2025-04-26T16:35:00+01:00,CALL. BALEARES / CALL. ANTONIO LOPEZ,11,CARABANCHEL,Colisi贸n frontal,Despejado,POINT(-3.71358738631 40.3966013269),false,false,false,"Ciclomotor, Turismo",Sin asistencia sanitaria,1
2025S048544,2025-04-26T16:45:00+01:00,PASEO. PRADO / CALL. ATOCHA,1,CENTRO,Atropello a persona,Despejado,POINT(-3.692464947 40.4097658711),false,false,true,Turismo,Sin asistencia sanitaria,1
2025S048553,2025-04-26T17:45:00+01:00,CALL. ALCALA,4,SALAMANCA,Alcance,Despejado,POINT(-3.68529347586 40.4208176589),false,false,false,"Furgoneta, Motocicleta hasta 125cc",Desconocido,5
2025S048554,2025-04-26T16:50:00+01:00,CALL. GALICIA / CTRA. BOADILLA DEL MONTE,10,LATINA,Colisi贸n fronto-lateral,Despejado,POINT(-3.77276088212 40.4004732749),false,false,false,"Bicicleta, Bicicleta EPAC (pedaleo asistido)",Ingreso inferior o igual a 24 horas,1
2025S048556,2025-04-26T18:15:00+01:00,PLAZA. CUZCO,5,CHAMART脥N,Colisi贸n fronto-lateral,Despejado,POINT(-3.68980525488 40.4586016487),false,false,false,Turismo,Asistencia sanitaria s贸lo en el lugar del accidente,1
2025S048559,2025-04-26T18:25:00+01:00,AVDA. ALBUFERA / CALL. COCHERON DE LA VILLA,13,PUENTE DE VALLECAS,Choque contra obst谩culo fijo,Despejado,POINT(-3.63030544262 40.383076136),false,false,false,Turismo,Sin asistencia sanitaria,1
2025S048560,2025-04-26T17:35:00+01:00,CALL. LOPEZ DE HOYOS,15,CIUDAD LINEAL,Colisi贸n fronto-lateral,Despejado,POINT(-3.66038424041 40.4579806885),false,false,false,"Motocicleta hasta 125cc, Turismo",Asistencia sanitaria ambulatoria con posterioridad,1
2025S048570,2025-04-26T19:40:00+01:00,CALL. GOYA,4,SALAMANCA,Colisi贸n fronto-lateral,Se desconoce,POINT(-3.68308663373 40.4252271299),false,false,false,Turismo,Desconocido,5
2025S048575,2025-04-26T20:11:00+01:00,CALL. JOSE BERGAMIN,14,MORATALAZ,Atropello a persona,Despejado,POINT(-3.63675885063 40.4115635674),false,false,true,Turismo,Sin asistencia sanitaria,1
2025S048578,2025-04-26T19:50:00+01:00,AVDA. PE脩A PRIETA / CALL. MENDIVIL,13,PUENTE DE VALLECAS,Colisi贸n fronto-lateral,Despejado,POINT(-3.66646807239 40.4004591208),false,false,false,"Ciclomotor, Turismo",Asistencia sanitaria s贸lo en el lugar del accidente,1
2025S048579,2025-04-26T20:50:00+01:00,CALL. HIERRO,2,ARGANZUELA,Atropello a persona,Despejado,POINT(-3.69017537654 40.3898424828),false,false,true,Turismo,Sin asistencia sanitaria,1
2025S048580,2025-04-26T15:45:00+01:00,CALLE PARVILLAS ALTAS CON CALLE ESCAND脫N,17,VILLAVERDE,Alcance,Despejado,POINT(-3.70913350242 40.3449344454),false,false,false,Turismo,Desconocido,5
2025S048581,2025-04-26T20:57:00+01:00,CTRA. BARRIO DE LA FORTUNA,10,LATINA,Solo salida de la v铆a,Despejado,POINT(-3.7790058193 40.3636022869),true,false,false,Turismo,Desconocido,5
2025S048582,2025-04-26T20:58:00+01:00,AVDA. ALBUFERA,13,PUENTE DE VALLECAS,Alcance,Despejado,POINT(-3.63742634764 40.3861182196),false,false,false,Turismo,Desconocido,5
2025S048583,2025-04-26T21:03:00+01:00,PASEO. CASTELLANA / CALL. MARIA DE MOLINA,5,CHAMART脥N,Alcance,Despejado,POINT(-3.69021941569 40.4379865888),false,false,false,Turismo,Desconocido,1
2025S048584,2025-04-26T21:20:00+01:00,CALL. WALIA / AVDA. MEDITERRANEO,3,RETIRO,Alcance,Despejado,POINT(-3.67204803781 40.4069944373),false,false,false,"Turismo, VMU el茅ctrico",Sin asistencia sanitaria,1
2025S048585,2025-04-26T21:25:00+01:00,AVDA. CORDOBA,12,USERA,Alcance,Despejado,POINT(-3.69858797827 40.3852874205),false,false,false,"Furgoneta, Motocicleta hasta 125cc",Sin asistencia sanitaria,1
2025S048586,2025-04-26T22:45:00+01:00,CALL. ALCALA / CSCUL. ALFONSO XII,3,RETIRO,Colisi贸n lateral,Despejado,POINT(-3.68848905897 40.4197716424),false,false,false,Turismo,Desconocido,5
2025S048587,2025-04-26T23:10:00+01:00,CALL. GENERAL VELARDE,3,RETIRO,Colisi贸n lateral,Despejado,POINT(-3.67776186194 40.403267367),false,false,false,Turismo,Desconocido,5
2025S048588,2025-04-26T23:50:00+01:00,CALL. MINERVA,19,VIC脕LVARO,Choque contra obst谩culo fijo,Despejado,POINT(-3.60601450728 40.3964133444),false,false,false,Turismo,Desconocido,5
2025S048593,2025-04-26T21:55:00+01:00,CALL. DOCTOR TOLOSA LATOUR,12,USERA,Colisi贸n frontal,,POINT(-3.70141661876 40.3774413915),false,false,false,"Furgoneta, Turismo",Desconocido,5
2025S048606,2025-04-26T22:20:00+01:00,AVDA. OROVILLA,17,VILLAVERDE,Alcance,Despejado,POINT(-3.6897969351 40.3608263957),false,false,false,Turismo,Asistencia sanitaria s贸lo en el lugar del accidente,3
2025S048621,2025-04-26T22:50:00+01:00,CALL. ALCALA,4,SALAMANCA,Colisi贸n lateral,Despejado,POINT(-3.66104823099 40.4318597674),false,false,false,Turismo,Desconocido,5
2025S048709,2025-04-26T13:20:00+01:00,AUTOV. M-30,3,RETIRO,Alcance,Despejado,POINT(-3.66233282771 40.4125820642),false,false,false,"Motocicleta hasta 125cc, Turismo",Ingreso inferior o igual a 24 horas,1
2025S048775,2025-04-26T20:45:00+01:00,CALL. RICARDO BELTRAN Y ROZPIDE,12,USERA,Colisi贸n m煤ltiple,Despejado,POINT(-3.71674867864 40.3813564271),false,false,true,"Furgoneta, Turismo",Sin asistencia sanitaria,1
2025S048782,2025-04-26T21:50:00+01:00,CALL. PADRE DAMIAN,5,CHAMART脥N,Colisi贸n fronto-lateral,,POINT(-3.68528651948 40.4607726645),false,false,false,Turismo,Desconocido,1
