centro_codigo,centro_nombre,centro_tipo_codigo,centro_tipo_descripcion,centro_titularidad,direccion,direccion_codigo_postal,distrito_codigo,distrito_nombre,contacto_telefono,contacto_web,contacto_email,wktGeometry
28058962,URSULINAS DE PALOMERAS,4,CENTRO PRIVADO DE EDUCACIÓN INFANTIL,PRIVADO CONCERTADO,"Avda del Parque de Palomeras Bajas, 16",28018,13,Puente de Vallecas,917855163,,ceivj@hotmail.com,POINT(-3.66109363353 40.3798861704)
28058974,IMAGEN,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de Granada, 28",28007,3,Retiro,915516765,http://www.escuelainfantilimagen.com,,POINT(-3.67827887889 40.4042913692)
28058986,INFANCIA Y EMPRESA KIDSCO CAMPO NACIONES,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de Blanes, 3",28042,21,Barajas,913296237,,patricia.sousa@kidsco.es,POINT(-3.58925462349 40.4648606672)
28059012,LA GOLONDRINA,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Avda de Carabanchel Alto, 7",28044,11,Carabanchel,915081234,,golondrina@geaibeko.e.telefonica.net,POINT(-3.75159107577 40.3724144209)
28059024,NTRA. SRA. DE LA CONSOLACION,4,CENTRO PRIVADO DE EDUCACIÓN INFANTIL,PRIVADO,"Calle de Haro, 5",28043,16,Hortaleza,913882275,,agustinas@madridagustinas.e.telefonica.net,POINT(-3.65111513417 40.4642044303)
28059036,PROJARDIN PRAGA,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de Antonio López, 67",28019,11,Carabanchel,915698257,,praga@projardin.es,POINT(-3.70699569351 40.3938940509)
28059048,MI PRIMER COLE 3,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de la Vereda del Carmen, 9",28017,15,Ciudad Lineal,913771009,,recursoshumanos@miprimercole.es,POINT(-3.6511259478 40.4298890444)
28059051,SAN GABRIEL ARCANGEL,8,ESCUELA INFANTIL PRIVADA,PRIVADO CONCERTADO,"Calle de la Isla de Nelsón, 1",28035,9,Moncloa-Aravaca,913165945,,cc.sangabrielarcangel.madrid@educa.madrid.org,POINT(-3.72314589666 40.4650374822)
28059061,CARACOL,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de los Hermanos García Noblejas, 158",28017,15,Ciudad Lineal,913042663,,luzrios@telefonica.net,POINT(-3.62896232032 40.424849564)
28059097,PETETE,4,CENTRO PRIVADO DE EDUCACIÓN INFANTIL,PRIVADO,"Calle de Sierra Morena, 40",28031,18,Villa de Vallecas,917788019,,beitavk2310@hotmail.com,POINT(-3.62394478562 40.3780925498)
28059115,MARGAL,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle Alto del León, 6",28038,13,Puente de Vallecas,625385888,http://www.escuelainfantilmargal.com,directora@escuelainfantilmargal.com,POINT(-3.65970796544 40.3996600434)
28059127,SEK-SANTA ISABEL,15,CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA,PRIVADO,"Calle de San Ildefonso, 18",28012,1,Centro,915279094,http://www.sek.es.,sek-santaisabel@sek.es,POINT(-3.69645561752 40.4104536171)
28059139,JAIZKIBEL,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de José del Hierro, 29",28027,15,Ciudad Lineal,913670322,,patgarcia88@yahoo.es,POINT(-3.64549073589 40.4397585084)
28059140,PRIMEROS PASOS,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle del Campo de la Paloma, 12",28018,13,Puente de Vallecas,917788144,,primeros.pasos@hotmail.com,POINT(-3.64658902583 40.3845267916)
28059152,LAS ACACIAS,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de Francisco de Diego, 44",28040,9,Moncloa-Aravaca,914502278,www.escuelainfantilacacias.es,proacacias@hotmail.com,POINT(-3.71559224619 40.4568232677)
28059176,GARABATOS Y OCHO PATOS,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle del Laurel, 33",28005,2,Arganzuela,,,,POINT(-3.70392390274 40.402156092)
28059191,DELIFILIUS,4,CENTRO PRIVADO DE EDUCACIÓN INFANTIL,PRIVADO,"Calle de Matías Turrión, 6",28043,15,Ciudad Lineal,913002081,,,POINT(-3.65829704017 40.4592268259)
28059206,ABACO,58,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO,"Plaza de España, 11",28008,9,Moncloa-Aravaca,915410212,,secretaria@abacoce.com,POINT(-3.7140588088 40.4222561926)
28059221,PATAS LARGAS,4,CENTRO PRIVADO DE EDUCACIÓN INFANTIL,PRIVADO,"Calle de Ana Teresa, 21",28023,9,Moncloa-Aravaca,913572319,,patas_largas@telefonica.net,POINT(-3.78341660938 40.4606627366)
28059267,EL DELFIN DON MULDER,4,CENTRO PRIVADO DE EDUCACIÓN INFANTIL,PRIVADO,"Calle del Segre, 3",28002,5,Chamartín,915614079,,,POINT(-3.68276224278 40.4502651032)
28059280,VICTORIA DE LOS ANGELES,131,CONSERVATORIO PROFESIONAL DE MÚSICA,PÚBLICO,"Avda de la Felicidad, 27",28041,17,Villaverde,913180342,http://www.educa.madrid.org/cpm.victoriadelosangeles.madrid,cpm.victoriadelosangeles.madrid@educa.madrid.org,POINT(-3.68875908567 40.3595262567)
28059292,CARMEN AMAYA,151,CONSERVATORIO PROFESIONAL DE DANZA,PÚBLICO,"Avda de la Felicidad, 27",28041,17,Villaverde,913170013,http://www.educa.madrid.org/cpd.carmenamaya.madrid,cpd.carmenamaya.madrid@educa.madrid.org,POINT(-3.68875908567 40.3595262567)
28059322,CENTRO DE ESTUDIOS TRABASSE,58,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO,"Calle de Serrano Anguita, 14",28004,1,Centro,913194393,,info@trabasse.es,POINT(-3.69861525205 40.4278190271)
28059334,LAS GAVIOTAS,4,CENTRO PRIVADO DE EDUCACIÓN INFANTIL,PRIVADO CONCERTADO,"Calle de Medina de Pomar, 11",28042,21,Barajas,913120586,,cc.lasgaviotas.madrid@educa.madrid.org,POINT(-3.58502746701 40.4521163698)
28059346,GRAZALEMA,8,ESCUELA INFANTIL PRIVADA,PRIVADO CONCERTADO,"Plaza de la Sierra de Grazalema, 1",28031,18,Villa de Vallecas,913327569,http://www.educa.madrid.org/cc.grazalema.madrid,cc.grazalema.madrid@educa.madrid.org,POINT(-3.61820085718 40.3734656777)
28059361,DISTRITO CENTRO,31,CENTRO PÚBLICO DE EDUCACIÓN DE PERSONAS ADULTAS,PÚBLICO,"Calle de San Bernardo (edificio I.E.S Lope de Vega), 70",28015,1,Centro,915329959,http://www.educa.madrid.org/cepa.centro.madrid,cepa.centro.madrid@educa.madrid.org,POINT(-3.70638713025 40.4269790069)
28059425,"CEN-TALLER NORTE JOVEN,VILLA DE VALLECAS",37,CENTRO PRIVADO DE EDUCACIÓN DE PERSONAS ADULTAS,PRIVADO,,28031,18,Villa de Vallecas,917787095,,vallecas@nortejoven.org,POINT(-3.62292451632 40.3773142561)
28059474,LOS ANGELES,8,ESCUELA INFANTIL PRIVADA,PRIVADO CONCERTADO,"Calle del Camino Viejo de Leganés, 186",28019,11,Carabanchel,914618616,,cc.losangeles.madrid@educa.madrid.org,POINT(-3.73422373717 40.3773999117)
28059486,BAMBINOS,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle del Concejal Francisco José Jiménez Martín, 142",28047,10,Latina,914637975,,info@eibambinos.com,POINT(-3.74935488802 40.4002219277)
28059531,CEN.DE ESTUDIOS AVANZADOS ALTA DIRECCION,58,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO,"Calle de Ricardo Ortiz, 29",28017,15,Ciudad Lineal,917240660,,,POINT(-3.65779809706 40.427409824)
28059577,JARDIIMAR,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de Cobos de Segovia, 5",28005,2,Arganzuela,913658580,www.jardiimar.es,virginiafdezt@gmail.com,POINT(-3.71899251281 40.4062435755)
28059607,ALEGRE KOALA,4,CENTRO PRIVADO DE EDUCACIÓN INFANTIL,PRIVADO,"Calle de Arganda, 12",28005,2,Arganzuela,915176986,,,POINT(-3.70736604414 40.4000089457)
28059619,BALOO,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Avda de Carondelet, 23bis",28043,16,Hortaleza,913483353,wwww.balooescuelainfantil.com,info@balooescuelainfantil.com,POINT(-3.64284664897 40.4505930711)
28059620,EL PINAR,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de Caleruega, 51",28033,15,Ciudad Lineal,917661154,http://www.elpinar.org,elpinar@elpinar.org,POINT(-3.67223317861 40.4812185939)
28059644,EL ARRULLO I,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de Peña Nueva, 74",28031,18,Villa de Vallecas,913323769,,info@elarrullo.es,POINT(-3.62041165948 40.3704898326)
28059656,BLANCANITOS 2,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de las Naves, 13",28005,2,Arganzuela,914740926,,,POINT(-3.70700189656 40.3989931482)
28059668,EL CAMINO,8,ESCUELA INFANTIL PRIVADA,PRIVADO CONCERTADO,"Calle de Salitre, 33",28012,1,Centro,914685818,http://No,cc.elcamino.madrid@educa.madrid.org,POINT(-3.6993365737 40.4086794617)
28059671,GUIÑOL,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Avda del Doctor García Tapia, 206",28030,14,Moratalaz,917726211,,rosarubiobaos@gmail.com,POINT(-3.63571045989 40.4078666073)
28059681,MI PRIMER COLE 2,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de Ramón de Aguinaga, 5",28028,4,Salamanca,913560066,,miprimercole2@hotmail.com,POINT(-3.66391243766 40.4269964934)
28059693,ESPIRITU SANTO,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle Ceysa, 15",28017,15,Ciudad Lineal,913564278,https://escuelainfantilespiritusanto.es/,escuelainfantilbami@gmail.com,POINT(-3.65678772864 40.4301903521)
28059796,EL ARRULLO III,4,CENTRO PRIVADO DE EDUCACIÓN INFANTIL,PRIVADO,"Calle de los Montes de Barbanza, 23",28031,18,Villa de Vallecas,913315863,,info@elarrullo.es,POINT(-3.61911519178 40.3768392107)
28059826,ARCO IRIS,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Plaza Del Corregidor Sancho de Córdoba, 3",28030,14,Moratalaz,914372185,http://arcoirismoratalaz.blogspot.com.es/,arcoirismoratalaz@hotmail.com,POINT(-3.65302397758 40.4079412913)
28059838,CAPERUCITA,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de la Isla de Nelsón, 12",28035,9,Moncloa-Aravaca,913169706,http://www.eicaperucita.com,eicaperucita@yahoo.es,POINT(-3.72291145351 40.4651740831)
28059875,JARDIN KINDERLAND,4,CENTRO PRIVADO DE EDUCACIÓN INFANTIL,PRIVADO,"Calle del Capitán Haya, 13",28020,6,Tetuán,915552068,,,POINT(-3.69261447357 40.4553686428)
28059887,DISNEY,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de Valdebernardo, 26",28030,14,Moratalaz,917734418,,abriles67esme@gmail.com,POINT(-3.6310127968 40.403324736)
28059899,MARGOT,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de Valdesangil, 41",28039,9,Moncloa-Aravaca,913167283,http://cimargot.com,informacion@cimargot.com,POINT(-3.71678452119 40.4691311387)
28059917,EL ABETO,4,CENTRO PRIVADO DE EDUCACIÓN INFANTIL,PRIVADO,"Avda de Ajalvir A Vicálvaro, 15",28032,20,San Blas-Canillejas,917419248,,,POINT(-3.61551070661 40.4415436459)
28060002,EL CHOVO,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de Carlos Martín Álvarez, 23",28018,13,Puente de Vallecas,914775628,www.materclem.es,elchovo@materclem.es,POINT(-3.66188660847 40.3898907493)
28060014,MADRE TIERRA,4,CENTRO PRIVADO DE EDUCACIÓN INFANTIL,PRIVADO,"Calle de Guadalajara, 17",28042,16,Hortaleza,911642810,,info@madreterra.eu,POINT(-3.61518265604 40.4547075701)
28060041,ESC.SUPER.INTERNET Y NUEVAS TECNOLOGIAS,58,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO,,28045,2,Arganzuela,913304919,,,POINT(-3.69213567162 40.4006326519)
28060051,EL REY DE LA CASA,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de Maqueda, 54",28024,10,Latina,915182182,,eielreydelacasa@gmail.com,POINT(-3.76482305106 40.3925530408)
28060063,MINIMOS Y DIMINUTOS,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de Seseña, 28",28024,10,Latina,915185289,,minimosydiminutos@gmail.com,POINT(-3.76068718987 40.398823599)
28060087,CESUR-MADRID,58,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO,"Calle de Luis Cabrera, 63",28002,5,Chamartín,913005958,http://www.cesurformacion.com,cesurmadridchamartin@cesurformacion.com,POINT(-3.67240863331 40.4443978677)
28060117,PEQUEÑO/A COMPAÑERO/A,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de Santa Cristina, 1",28021,17,Villaverde,917970424,,pequecompa@ozu.es,POINT(-3.70939915372 40.3466896006)
28060129,CINCO ESTRELLAS,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Avda CANILLEJAS A VICALVARO, 24",28022,20,San Blas-Canillejas,913203806,,cei5estrellas@5estrellas.e.telefonica.net,POINT(-3.61518044879 40.4402390943)
28060130,EL PARQUE,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de la Liberación, 39",28033,16,Hortaleza,913813284,,einfantilelparque@auna.com,POINT(-3.6421428119 40.4708041544)
28060178,EL ARRULLO II,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de los Montes de Barbanza, 17",28031,18,Villa de Vallecas,913321683,,info@elarrullo.es,POINT(-3.6185270429 40.3769324492)
28060181,GEMINIS,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle del Collado del Viento, 19",28034,8,Fuencarral-El Pardo,917340455,,olgalazara@hotmail.com,POINT(-3.70461534185 40.4898634771)
28060191,FRESAS,4,CENTRO PRIVADO DE EDUCACIÓN INFANTIL,PRIVADO,"Calle de García de la Parra, 8",28023,9,Moncloa-Aravaca,913079330,,esc_fresas@yahoo.es,POINT(-3.78003715854 40.4601270372)
28060211,PEDRO DUQUE,14,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,"Calle de Marmolina, 5",28032,19,Vicálvaro,917762363,http://www.educa.madrid.org/cp.pedroduque.madrid,cp.pedroduque.madrid@educa.madrid.org,POINT(-3.60715246227 40.3971641394)
28060221,EL GRECO,14,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,"Calle de la Estefanita, 7",28021,17,Villaverde,917100008,http://www.educa.madrid.org/cp.elgreco.madrid,cp.elgreco.madrid@educa.madrid.org,POINT(-3.67546867462 40.3471269713)
28060403,MONIGOTES,4,CENTRO PRIVADO DE EDUCACIÓN INFANTIL,PRIVADO,"Calle de Ignacio Santos Viñuelas, 24",28021,17,Villaverde,,,,POINT(-3.68862147444 40.3494728725)
28060440,CENTRO BOBATH ESPAÑA,21,CENTRO PRIVADO DE EDUCACIÓN ESPECIAL,PRIVADO CONCERTADO,"Calle del Mirador de la Reina, 115",28035,8,Fuencarral-El Pardo,913767190,http://www.fundacionbobath.org,cc.centrobobath.madrid@educa.madrid.org,POINT(-3.71989417058 40.4907963314)
28060464,ATENPACE,21,CENTRO PRIVADO DE EDUCACIÓN ESPECIAL,PRIVADO CONCERTADO,"Calle de las Islas Marquesas, 27",28035,8,Fuencarral-El Pardo,913167446,http://www.atenpace.org,cc.atenpace.madrid@educa.madrid.org,POINT(-3.726405749 40.4763863392)
28060476,YAKI,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Avda de Ramón y Cajal, 49",28016,5,Chamartín,915190127,www.eiyaki.com,info@eiyaki.com,POINT(-3.67069715759 40.4525339315)
28060518,"ESC.SUP.INFORM.,MARKETING Y NEGOCIOS I y M",58,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO,"Calle de Velázquez, 140",28006,5,Chamartín,915636740,,secretaria@im-esc.com,POINT(-3.68246545921 40.4407443377)
28060531,E.S.I.,58,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO,"Calle de Alcalá, 261",28027,15,Ciudad Lineal,914044100,,,POINT(-3.65748910653 40.4319971813)
28060555,LOS ANGELES,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Avda de Carondelet, 35",28043,16,Hortaleza,917591936,,ceilosangelesmadrid@gmail.com,POINT(-3.63997728129 40.450203587)
28060580,ESCUELA DE FORMACION ESPEC. IMAGEN DIAG. HOSPITAL CLINICO SAN CARLOS,49,CENTRO PÚBLICO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PÚBLICO-TITULARIDAD PRIVADA,,28040,9,Moncloa-Aravaca,917044429,http://www.educa.madrid.org/fpe.hospitalclinico.madrid,fpe.hospitalclinico.madrid@educa.madrid.org,POINT(-3.71961004714 40.4398704345)
28060695,ESCUELA DE MUSICA PINZON,182,ESCUELA PRIVADA DE MÚSICA,PRIVADO,"Calle del Pinzón, 23",28025,11,Carabanchel,914655619,,,POINT(-3.73991749406 40.3896069634)
28060701,ANDANA,182,ESCUELA PRIVADA DE MÚSICA,PRIVADO,"Calle del Jazmín, 29",28033,16,Hortaleza,917670936,,,POINT(-3.66418963435 40.48150834)
28060713,VIVACE,182,ESCUELA PRIVADA DE MÚSICA,PRIVADO,"Calle de Tablada, 14",28039,6,Tetuán,914505005,,,POINT(-3.70069218465 40.4598154411)
28060725,MAESE PEDRO,182,ESCUELA PRIVADA DE MÚSICA,PRIVADO,"Calle del Marqués de Cubas, 25",28014,1,Centro,914299707,,,POINT(-3.69571397678 40.4162599104)
28060749,INFANCIA Y EMPRESA KIDSCO EL PLANTÍO,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Avda de la Victoria, 63",28023,9,Moncloa-Aravaca,913076220,,plantio@kidsco.es,POINT(-3.83244907373 40.4732748374)
28060774,EL JARDINCITO ALEGRE,4,CENTRO PRIVADO DE EDUCACIÓN INFANTIL,PRIVADO,"Paseo de Extremadura, 254",28011,10,Latina,,,,POINT(-3.75324732015 40.4047822415)
28060786,ESCUELA EUROPEA AYUDANTES DE DIRECCION,58,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO CONCERTADO,"Calle de Juan Bravo, 69",28006,4,Salamanca,914115320,http://www.stcc.es,cc.eeayudantesdireccion.madrid@educa.madrid.org,POINT(-3.67365796865 40.4325257169)
28060828,TANUCA,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de Longares, 36",28022,20,San Blas-Canillejas,722509730,,tanucaescuelainfantil@gmail.com,POINT(-3.60934281488 40.4283690663)
28060831,EL DESVAN,4,CENTRO PRIVADO DE EDUCACIÓN INFANTIL,PRIVADO,"Col de Erillas, 8",28053,13,Puente de Vallecas,,,,POINT(-3.66483635908 40.3939099009)
28060841,COSQUILLAS,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle del Teniente Coronel Noreña, 26",28045,2,Arganzuela,915272673,www.escuelainfantilcosquillas.es,info@escuelainfantilcosquillas.es,POINT(-3.69331684848 40.3882651176)
28060877,MONKEY BANANA,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle del Sulfato, 9",28021,17,Villaverde,695427416,,bananaymelon.sl@gmail.com,POINT(-3.71432514499 40.3470827125)
28060890,NANOS,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de La Bañeza, 43",28029,8,Fuencarral-El Pardo,913861519,http://www.escuelainfantilnanos.es,adelaleon@escuelainfantilnanos.es,POINT(-3.71809700764 40.4749607934)
28060907,PICOLOS,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de Valmojado, 117",28047,10,Latina,917193638,http://www.escuelainfantilpicolos.com,juguetespicolos@terra.com,POINT(-3.7579477081 40.3930667836)
28061031,RADIO ECCA,37,CENTRO PRIVADO DE EDUCACIÓN DE PERSONAS ADULTAS,PRIVADO,"Calle de los Hermanos Álvarez Quintero, 2",28004,1,Centro,915930990,http://www.radioeccamadrid.org,madrid@radioecca.org,POINT(-3.69741832059 40.4272136399)
28061043,CASA DEL NIÑO,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de Mateo Inurria, 20",28036,5,Chamartín,913591786,www.saluscasadelnino.es,casadelnino@salusinfirmorum.es,POINT(-3.6837463915 40.4670790593)
28061067,LA JIRAFA,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de las Sicelidas, 6",28043,16,Hortaleza,913003491,,NUEVOSPROYECTOSEI@HOTMAIL.COM,POINT(-3.63707311628 40.4636070034)
28061079,ESCUELA DE CIENCIAS SOCIALES Y DE LA SALUD,58,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO,"Calle de la Fuente del Rey, 2",28023,9,Moncloa-Aravaca,913345500,www.escuelacss.com,info@escuelacss.com,POINT(-3.76794336712 40.4555954322)
28061080,ASOCIACION SEMILLA,37,CENTRO PRIVADO DE EDUCACIÓN DE PERSONAS ADULTAS,PRIVADO,"Calle de Alberto Palacios, 13",28021,17,Villaverde,917986955,,,POINT(-3.7125128527 40.3438235698)
28061092,ESCUELA POPULAR DE PROSPERIDAD,37,CENTRO PRIVADO DE EDUCACIÓN DE PERSONAS ADULTAS,PRIVADO,"Calle de Luis Cabrera, 19",28002,5,Chamartín,915627019,,,POINT(-3.67594653646 40.442079937)
28061109,PUPPY,4,CENTRO PRIVADO DE EDUCACIÓN INFANTIL,PRIVADO,"Calle de Suecia, 12",28022,20,San Blas-Canillejas,,,,POINT(-3.60891879594 40.4218757702)
28061110,CUATRO PECAS EL CARMEN,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle del Capitán Salazar Martínez, 9",28005,1,Centro,910027982,ww.cuatropecas.com,4pecaspt@hotmail.com,POINT(-3.71025018547 40.4075768944)
28061122,DUMBO,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de Sincelejo, 8",28033,16,Hortaleza,917644462,,marganasif@yahoo.es,POINT(-3.63542549656 40.4740124384)
28061134,CANGURITO,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle del General Aranaz, 65",28027,15,Ciudad Lineal,,www.cangurito.com,cangurito@cangurito.com,POINT(-3.64117819763 40.4450347674)
28061161,ESCUELA SUPERIOR DE PUBLICIDAD,58,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO,"Calle de Churruca, 14",28004,1,Centro,915229435,http://www.escueladepublicidad.com,ciclos@escueladepublicidad.com,POINT(-3.70096128088 40.4278228445)
28061183,EDUCANDO PITUFOS,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de los Reyes Magos, 6",28009,3,Retiro,910869437,,direccion@escuelaeducando.com,POINT(-3.6746876051 40.4116817957)
28061262,MIS-MIS,3,ESCUELA INFANTIL,PÚBLICO-TITULARIDAD PRIVADA,"Calle de José Abascal, 39",28003,7,Chamberí,629351330,,mismis@workandlife.com,POINT(-3.69701786305 40.438666519)
28061274,TOSCANA GARDEN,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de Toscana, 114",28032,20,San Blas-Canillejas,,,toscana@escuelasinfantilesgarden.es,POINT(-3.61361317908 40.4182923703)
28061331,SUECIA GARDEN,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de Suecia, 11",28022,20,San Blas-Canillejas,,,suecia@escuelasinfantilesgarden.es,POINT(-3.60819366097 40.4225102214)
28061407,NUBES,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de Gabriel Usera, 39",28026,12,Usera,910662326,,nubes@escuelainfantilnubes.es,POINT(-3.70852420254 40.3845873211)
28061420,LA VIRGEN NIÑA,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de Gregorio Benítez, 8",28043,16,Hortaleza,913003185,,gelipri@yahoo.es,POINT(-3.6493723616 40.4498088487)
28061471,EL BOSQUE ENCANTADO,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Ctra de Villaverde a Vallecas, 3,500",28031,18,Villa de Vallecas,917851476,,,POINT(-3.66365046258 40.3679254311)
28061501,OZITO PANDA,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de la Fuente Carrantona, 33-35",28030,14,Moratalaz,917511480,,info@ozitopanda.com,POINT(-3.63216641377 40.4069671126)
28061511,BAMBY,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de Mingorria, 16",28024,10,Latina,917118918,http://www.escuela-infantil-bambi.es,,POINT(-3.7804654003 40.3931332067)
28061535,CHULY,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de las Naves, 21",28005,2,Arganzuela,914743389,www.escuelainfantilchuly .com,escuelachuly@gmail.com,POINT(-3.70606414205 40.3994673498)
28061559,CARRUSEL,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de Luis de Salazar, 3",28002,5,Chamartín,914131350,,info@carruselescuelainfantil.com,POINT(-3.66700605307 40.4477805179)
28061560,PIPO'S,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle del General Palanca, 4",28045,2,Arganzuela,914736299,,,POINT(-3.70003105066 40.3994950237)
28061572,BAMBI Y TAMBOR,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de Lituania, 2",28030,14,Moratalaz,670700088,https://eibambiytambor.es/,juancarlos.gabilondo@gmail.com,POINT(-3.66238167306 40.4091493309)
28061602,ALEGRE KOALA,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de Arganda, 32",28005,2,Arganzuela,660939708,,ceialegrekoala@gmail.com,POINT(-3.70693760558 40.3996061579)
28061614,COLORIN,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de Nuestra Señora de la Luz, 118",28047,11,Carabanchel,917192918,http://www.escuelainfantilcolorin.es,cobichispa@terra.com,POINT(-3.75144216719 40.3865776692)
28061638,LA LUNA,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Avda de Santa Eugenia, 21",28031,18,Villa de Vallecas,659090346,,laluna171921@yahoo.es,POINT(-3.61068199889 40.3848120818)
28061699,LAS NUBES,3,ESCUELA INFANTIL,PÚBLICO,"Calle de Antonio Nebrija, 7",28007,3,Retiro,915012443,http://www.educa.madrid.org/eei.lasnubes.madrid,eei.lasnubes.madrid@educa.madrid.org,POINT(-3.68409584106 40.4038246641)
28061705,LAS VIÑAS,3,ESCUELA INFANTIL,PÚBLICO,"Calle del Estudio, 6",28023,9,Moncloa-Aravaca,913078175,http://www.educa.madrid.org/eei.lasvinas.madrid,eei.lasvinas.madrid@educa.madrid.org,POINT(-3.78557495449 40.4606570967)
28061729,ESCOLANDIA II,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Ronda del Ingenioso Hidalgo, 23",28034,8,Fuencarral-El Pardo,917353334,,escolandia@terra.es,POINT(-3.69106979836 40.5002694974)
28061811,POCHOLOS GARDEN,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle Clara Schumann, 16",28021,17,Villaverde,917962929,,GARDENPOCHOLOS@HOTMAIL.COM,POINT(-3.68564614722 40.3544996351)
28061821,LA CASITA,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de Ravena, 3",28032,20,San Blas-Canillejas,913062682,,,POINT(-3.61940867426 40.4178740768)
