NOMBRE,IDNOMBRE,tieneInstalacionesDeportivas,tieneWifi,generoAlumnos,TRANSPORTE,Cercanias,Cercanias Lines,Cercanias Station,Metro,Metro_Station,metro_line,Bus,bus_line,Superfice m²,ACCESIBILIDAD,NOMBRE-VIA,NUM,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,BARRIO,DISTRITO,LATITUD,LONGITUD,TELEFONO,EMAIL,TIPO,TipoInstalacion
Centro Deportivo Municipal El Quijote,Centro-Deportivo-Municipal-El-Quijote,,,,"Metro:  Francos Rodríguez.  Bus:  44, 64, 126, 127, 128, 132.  Bicicleta:    Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones",,,,Metro:  Francos Rodríguez,Francos Rodríguez,,"Bus:  44, 64, 126, 127, 128, 132","44
64
126
127
128
132",,Accesible,NUMANCIA,11,MADRID,MADRID,28039,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,40.45357807068047,-3.7130529027048587,914599871,idmelquijote@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Piscinas,CentrosEspaciosDeporte
Centro Deportivo Municipal Entrevías,Centro-Deportivo-Municipal-Entrevias,,,,"Bus: 24, 102, 103, 111.  Renfe: Asamblea de Madrid - Entrevías.  Bicicleta:  El centro dispone de aparca bicicletas exterior con capacidad para 5 bicicletas.  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.","RENFE: Asamblea de Madrid  Entrevías C2, C7, C8","C-2
C-7
C-8",: Asamblea de Madrid - Entrevías,,,,"Bus: 24, 102, 103, 111","24
102
103
111",,Accesible,SUR,4,MADRID,MADRID,28053,ENTREVIAS,PUENTE DE VALLECAS,40.378413212706285,-3.674532317137481,917854214,idmentrevias@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol,CentrosEspaciosDeporte
Centro Deportivo Municipal Escuelas de San Antón,Centro-Deportivo-Municipal-Escuelas-de-San-Anton,,,,"Bus: 3.  Metro: Chueca y Tribunal.  Bicicleta:   Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,Metro: Chueca y Tribunal,Chueca y Tribunal,,Bus: 3,3,,Accesible,FARMACIA,13,MADRID,MADRID,28004,JUSTICIA,CENTRO,40.42382670120857,-3.699010103263697,918289006,info@cdmescuelassananton.com,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,CentrosEspaciosDeporte
Centro Deportivo Municipal Estadio de Atletismo Vallehermoso,Centro-Deportivo-Municipal-Estadio-de-Atletismo-Vallehermoso,,,,"Metro: Canal (L2, L7), Guzmán el Bueno (L6, L7), Islas Filipinas (L7), Ríos Rosas (L1)  Bus: 2, 12, 44, N21  Bicicleta:  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones",,,,"Metro: Canal (L2, L7), Guzmán el Bueno (L6, L7), Islas Filipinas (L7), Ríos Rosas (L1)","Canal , Guzmán el Bueno , Islas Filipinas , Ríos Rosas","2
7
6
1","Bus: 2, 12, 44, N21","2
12
44
21",,"No accesible
Señalización podotáctil
Bucle de inducción magnético",MELQUIADES ALVAREZ,19,MADRID,,28003,VALLEHERMOSO,CHAMBERI,40.44220302362995,-3.7105841985334544,"914804751
915132774",estadiovallehermoso@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte,CentrosEspaciosDeporte
Centro Deportivo Municipal Estanque del Retiro,Centro-Deportivo-Municipal-Estanque-del-Retiro,,,,"Metro: Retiro e Ibiza.  Bus: 1, 2, 9, 15, 19, 20, 28, 51, 52, 74, 146, 152 y 202.  Renfe: Recoletos.   Bicicleta:   servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .",Renfe: Recoletos C1 C2 C7 C8 C10,"C-1
C-2
C-7
C-8
C-10",Recoletos,Metro: Retiro e Ibiza,Retiro e Ibiza,,"Bus: 1, 2, 9, 15, 19, 20, 28, 51, 52, 74, 146, 152 y 202","1
2
9
15
19
20
28
51
52
74
146
152
202",,Instalación parcialmente accesible para personas con movilidad reducida,COLOMBIA,2,MADRID,MADRID,28009,LOS JERONIMOS,RETIRO,40.418436005960814,-3.6845031319515718,"915744024
915571994",idmretiro@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Embarcaderos,CentrosEspaciosDeporte
Centro Deportivo Municipal Fabián Roncero,Centro-Deportivo-Municipal-Fabian-Roncero,,,,"Bus: 77.  Metro: Canillejas.  Bicicleta:   El centro dispone de aparcabicicletas exterior con capacidad para 25 bicicletas. Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,Metro: Canillejas,Canillejas,,Bus: 77,77,,Accesible,SEPTIMA,68,MADRID,MADRID,28022,REJAS,SAN BLAS-CANILLEJAS,40.44965684114441,-3.597577201182505,917462995,recepcionfr@thinkingup.fitness,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,CentrosEspaciosDeporte
Centro Deportivo Municipal Faustina Valladolid (antiguo Valdebernardo),Centro-Deportivo-Municipal-Faustina-Valladolid-(antiguo-Valdebernardo),,,,"Metro: Valdebernardo.  Bus:   8 , 71 , 130.    Bicicleta:  el centro dispone de  aparca bicicletas exterior  con capacidad para 5bicicletas.   Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .",,,,Metro: Valdebernardo,Valdebernardo,,"Bus:   8 , 71 , 130","8
71
130",,"Accesible
Señalización podotáctil
Bucle de inducción magnético",LADERA DE LOS ALMENDROS,2,MADRID,MADRID,28032,CASCO H.VICALVARO,VICALVARO,40.40418961057298,-3.622901144863193,917723591,idmvaldebernardo@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,CentrosEspaciosDeporte
Centro Deportivo Municipal Fernando Martín,Centro-Deportivo-Municipal-Fernando-Martin,,,,"Metro: Francos Rodríguez.  Bus:  44, 64, 126, 127, 132.",,,,Metro: Francos Rodríguez,Francos Rodríguez,,"Bus:  44, 64, 126, 127, 132","44
64
126
127
132",,Accesible,SANTO ANGEL DE LA GUARDA,6,MADRID,MADRID,28039,VALDEZARZA,MONCLOA-ARAVACA,40.460935404623164,-3.7121918299288628,"914507344
914505530",idmfmartin@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,CentrosEspaciosDeporte
Centro Deportivo Municipal Francisco Fernández Ochoa,Centro-Deportivo-Municipal-Francisco-Fernandez-Ochoa,,,,"Metro: La Peseta , San Francisco  Bus: 108 , 155  Bicicleta:  El centro dispone de aparcabicicletas interior con capacidad para 15 bicicletas.",,,,"Metro: La Peseta , San Francisco","La Peseta , San Francisco",,"Bus: 108 , 155","108
155",,Accesible,CATORCE OLIVAS,1,MADRID,MADRID,28054,BUENAVISTA,CARABANCHEL,40.36581776978113,-3.740893980533789,"915883623
915883731",idmffochoa@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,CentrosEspaciosDeporte
Centro Deportivo Municipal Fuente del Berro,Centro-Deportivo-Municipal-Fuente-del-Berro,,,,"Metro: O'Donnell  Bus: 2 , 28 , 30 , 56 , 71 , 143 , C.  Bicicleta: el centro dispone de aparca bicicletas exterior con capacidad para 8 bicicletas.   Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,Metro: O'Donnell,O'Donnell,,"Bus: 2 , 28 , 30 , 56 , 71 , 143 , C","2
28
30
56
71
143",,Accesible,ELVIRA,36,MADRID,MADRID,28028,FUENTE DEL BERRO,SALAMANCA,40.42171956854877,-3.6652515154670167,915881369,idmfuentedelberro@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,CentrosEspaciosDeporte
Centro Deportivo Municipal Félix Rubio,Centro-Deportivo-Municipal-Felix-Rubio,,,,"Bus: 22, 23, 59, 79, 85 123, 130.  Metro: Ciudad de los Angeles.  Renfe: Villaverde Bajo.",Renfe: Villaverde Bajo C3 C4,"C-3
C-4",Villaverde Bajo,Metro: Ciudad de los Angeles,Ciudad de los Angeles,,"Bus: 22, 23, 59, 79, 85 123, 130","22
23
59
79
85
123
130",,Accesible,ALIANZA,4,MADRID,MADRID,28041,LOS ROSALES,VILLAVERDE,40.357429678675295,-3.691528804696943,913180435,idmfrubio@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Rocodromo,CentrosEspaciosDeporte
Centro Deportivo Municipal Gallur,Centro-Deportivo-Municipal-Gallur,,,,"Metro: Carpetana, Laguna. Bus: 17 y 25. Renfe: Laguna.  Bicicleta: el centro dispone de aparca bicicletas exterior con capacidad para 8 bicicletas.  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",Renfe: Laguna c5,C-5,Laguna,"Metro: Carpetana, Laguna","Carpetana, Laguna",,Bus: 17 y 25,"17
25",,Accesible,GALLUR,2,MADRID,MADRID,28047,LOS CARMENES,LATINA,40.398474762124025,-3.735371180736436,"915089401
915251059",idmgallur@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,CentrosEspaciosDeporte
Centro Deportivo Municipal Gimnasio Moscardó,Centro-Deportivo-Municipal-Gimnasio-Moscardo,,,,"Metro: Avenida de América, Cartagena, Diego de León.  Bus: 1, 115 , C  Bicicleta:  El centro dispone de aparcabicicletas  exterior con capacidad para 25 bicicletas.  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,"Metro: Avenida de América, Cartagena, Diego de León","Avenida de América, Cartagena, Diego de León",,"Bus: 1, 115 , C","1
115",,Accesible,PILAR DE ZARAGOZA,93,MADRID,MADRID,28028,GUINDALERA,SALAMANCA,40.437945289676996,-3.674502029997267,"913553201
919246793",idmgmoscardo@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,CentrosEspaciosDeporte
Centro Deportivo Municipal Hortaleza,Centro-Deportivo-Municipal-Hortaleza,,,,"Metro: Parque de Santamaría, Hortaleza.  Bus: 9, 107, 172.  Bicicleta: el centro dispone de aparca bicicletas exterior con capacidad para 5 bicicletas.   Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,"Metro: Parque de Santamaría, Hortaleza","Parque de Santamaría, Hortaleza",,"Bus: 9, 107, 172","9
107
172",,Accesible,ESTACION DE HORTALEZA,11,MADRID,MADRID,28033,APOSTOL SANTIAGO,HORTALEZA,40.4787279264401,-3.6527183525553006,913818260,idmhortaleza@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,CentrosEspaciosDeporte
Centro Deportivo Municipal José María Cagigal,Centro-Deportivo-Municipal-Jose-Maria-Cagigal,,,,"Bus:  41, 46, 75.  Bicicleta: el centro dispone de aparca bicicletas exterior con capacidad para 5 bicicletas.  Servicio Bicimad , para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones  .",,,,,,,"Bus:  41, 46, 75","41
46
75",,Accesible,SANTA POLA,22,MADRID,MADRID,28008,CASA DE CAMPO,MONCLOA-ARAVACA,40.43214955342785,-3.7369645992831364,608268794,idmjmcagigal@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,CentrosEspaciosDeporte
Centro Deportivo Municipal Juan de Dios Román,Centro-Deportivo-Municipal-Juan-de-Dios-Roman,,,,"Bus:  142, 145.  Metro: Las suertes.  Bicicleta:  el centro dispone de  aparca bicicletas dentro del recinto de la instalación  con capacidad para 6 bicicletas.    Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones .",,,,Metro: Las suertes,Las suertes,,"Bus:  142, 145","142
145",,"Accesible
Señalización podotáctil",JOSE GUTIERREZ MAROTO,34,MADRID,MADRID,28051,ENSANCHE DE VALLECAS,VILLA DE VALLECAS,40.36391581480007,-3.60518607500416,914801231,idmjdroman@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,CentrosEspaciosDeporte
Centro Deportivo Municipal La Almudena,Centro-Deportivo-Municipal-La-Almudena,,,,"Metro: Alsacia.  Bus: 70 , 106 , 110.  Bicicleta: el centro dispone de aparca bicicletas exterior con capacidad para 4 bicicletas.   Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,Metro: Alsacia,Alsacia,,"Bus: 70 , 106 , 110","70
106
110",,Accesible,NICOLAS SALMERÓN,8,MADRID,MADRID,28017,PUEBLO NUEVO,CIUDAD LINEAL,40.42060649869604,-3.6324237307227616,"915882355
915133745",idmalmudena@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Piscinas,CentrosEspaciosDeporte
Centro Deportivo Municipal La Bombilla,Centro-Deportivo-Municipal-La-Bombilla,,,,"Metro: Príncipe Pío.  Bus: 46, A, 160, 161.  Renfe: Príncipe Pío.  Bicicleta:  el centro dispone de  aparca bicicletas exterior  con capacidad para  14  bicicletas.   Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .","Renfe: Príncipe Pío (Líneas C1, C7, C10)","C-1
C-7
C-10",Príncipe Pío,Metro: Príncipe Pío,Príncipe Pío,,"Bus: 46, A, 160, 161","46
160
161",,Accesible,SENDA DEL REY,8,MADRID,MADRID,28008,CASA DE CAMPO,MONCLOA-ARAVACA,40.43267260040589,-3.731936574991669,"917588677
915592090
649841445",idmlabombilla@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasTenisBadminton,CentrosEspaciosDeporte
Centro Deportivo Municipal La Cebada (antigua La Latina),Centro-Deportivo-Municipal-La-Cebada-(antigua-La-Latina),,,,"Metro: La Latina L5.  Bus:  2, 17, 18, 23, 35, 60.  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones .",,,,Metro: La Latina L5,La Latina L5,5,"Bus:  2, 17, 18, 23, 35, 60","2
17
18
23
35
60",,"Accesible
Señalización podotáctil",CEBADA,15,MADRID,MADRID,28005,PALACIO,CENTRO,40.410546084176566,-3.70940146763504,697121149,info@cdmlacebada.com,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,CentrosEspaciosDeporte
Centro Deportivo Municipal La Chopera,Centro-Deportivo-Municipal-La-Chopera,,,,"Metro: Atocha, Retiro.  Bus: 1, 2, 15, 19, 28, 146.  Renfe: Atocha.  Bicicleta: el centro dispone de aparca bicicletas exterior con capacidad para 12bicicletas.  Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .","Renfe: Atocha C1,C2,C3,C4,C5,C6,C7,C8 y C10","C-1
C-2
C-3
C-4
C-5
C-6
C-7
C-8
C-10",Atocha,"Metro: Atocha, Retiro","Atocha, Retiro",,"Bus: 1, 2, 15, 19, 28, 146","1
2
15
19
28
146",,Accesible,FERNAN NUÑEZ,3,MADRID,MADRID,28009,LOS JERONIMOS,RETIRO,40.41167030849678,-3.6856756521012146,914201154,idmlachopera@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,CentrosEspaciosDeporte
Centro Deportivo Municipal La Elipa,Centro-Deportivo-Municipal-La-Elipa,,,,"Metro: Estrella.  Bus: 71 , 113.  Bicicleta: el centro dispone de aparca bicicletas exterior con capacidad para 30 bicicletas.  Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones.",,,,Metro: Estrella,Estrella,,"Bus: 71 , 113","71
113",,Accesible,ALCALDE GARRIDO JUARISTI,17,MADRID,MADRID,28030,MEDIA LEGUA,MORATALAZ,40.41433123768487,-3.6559498758522833,914303511,idmlaelipa@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,CentrosEspaciosDeporte
Centro Deportivo Municipal La Fundi,Centro-Deportivo-Municipal-La-Fundi,,,,"Metro: Legazpi, Arganzuela Planetario   Bus: 8, 19, 45, 47, 59, 76, 85  Bicicleta:  El centro dispone de aparcabicicletas exterior con capacidad para 5 bicicletas  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,"Metro: Legazpi, Arganzuela Planetario","Legazpi, Arganzuela Planetario",,"Bus: 8, 19, 45, 47, 59, 76, 85","8
19
45
47
59
76
85",,Accesible,ALICANTE,14,MADRID,MADRID,28045,DELICIAS,ARGANZUELA,40.39437715885103,-3.691341060146108,"914305871
915288879",idmlafundi@madrid.es - JMD Arganzuela ? ID La Fundi,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,CentrosEspaciosDeporte
Centro Deportivo Municipal La Masó- Luis de la Fuente,Centro-Deportivo-Municipal-La-Maso--Luis-de-la-Fuente,,,,"Metro: Herrera Oria , Lacoma, Avenida de la Ilustración.  Bus: 49, 64, 83, 124, 134.  Bicicleta: el centro dispone de aparca bicicletas exterior con capacidad para 4 bicicletas.   Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .     Parking  público gratuito.",,,,"Metro: Herrera Oria , Lacoma, Avenida de la Ilustración","Herrera Oria , Lacoma, Avenida de la Ilustración",,"Bus: 49, 64, 83, 124, 134","49
64
83
124
134",,"Accesible
Señalización podotáctil
Bucle de inducción magnético",MASO,80,MADRID,MADRID,28034,MIRASIERRA,FUENCARRAL-EL PARDO,40.48442599932086,-3.7144222564719858,917397555,idmlamaso@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,CentrosEspaciosDeporte
Centro Deportivo Municipal Lago Casa de Campo,Centro-Deportivo-Municipal-Lago-Casa-de-Campo,,,,"Metro: Lago , Puerta del Ángel.  Bus: 31 , 33 , 36 , 39 , 65 , 138.  Bicicleta: el centro dispone de aparca bicicletas exterior con capacidad para 10 bicicletas.   Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,"Metro: Lago , Puerta del Ángel","Lago , Puerta del Ángel",,"Bus: 31 , 33 , 36 , 39 , 65 , 138","31
33
36
39
65
138",,Accesible,EMBARCADERO,8,MADRID,MADRID,28011,CASA DE CAMPO,MONCLOA-ARAVACA,40.417013097503705,-3.7314952685679943,914644610,idmlagocc@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Embarcaderos,CentrosEspaciosDeporte
Centro Deportivo Municipal Las Cruces,Centro-Deportivo-Municipal-Las-Cruces,,,,"Metro: Aluche , Eugenia de Montijo.  Bus: 121 , 131 , 139.  Renfe: Aluche.  Bicicleta:  El centro dispone de aparca bicicletas exterior con capacidad para 4 bicicletas.  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",Renfe: Aluche C5,C-5,Aluche,"Metro: Aluche , Eugenia de Montijo","Aluche , Eugenia de Montijo",,"Bus: 121 , 131 , 139","121
131
139",,Accesible,POBLADOS,72,MADRID,MADRID,28044,LAS AGUILAS,LATINA,40.3788548435727,-3.7562612113384777,915888600,idmlascruces@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol,CentrosEspaciosDeporte
Centro Deportivo Municipal Los Prunos,Centro-Deportivo-Municipal-Los-Prunos,,,,Metro: Feria de Madrid  Bus: 153  Bicicleta:   El centro dispones de aparcabicicletas exterior con capacidad para 6 bicicletas.,,,,Metro: Feria de Madrid,Feria de Madrid,,Bus: 153,153,,Accesible,PETUNIAS,30,MADRID,MADRID,28042,PALOMAS,HORTALEZA,40.453257453448046,-3.6186956428199863,917432001,recepcion@aqalosprunos.com,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,CentrosEspaciosDeporte
Centro Deportivo Municipal Luis Aragonés,Centro-Deportivo-Municipal-Luis-Aragones,,,,"Metro: Canillas.  Bus: 73, 120.  Bicicleta:  el centro dispone de  aparca bicicletas exterior  con capacidad para10 bicicletas.    Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,Metro: Canillas,Canillas,,"Bus: 73, 120","73
120",,"Accesible
Señalización podotáctil
Bucle de inducción magnético",EL PROVENCIO,20,MADRID,MADRID,28043,CANILLAS,HORTALEZA,40.464650948053816,-3.6275877145025817,913003612,idmlaragones@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,CentrosEspaciosDeporte
Centro Deportivo Municipal Margot Moles (Vicálvaro),Centro-Deportivo-Municipal-Margot-Moles-(Vicalvaro),,,,"Metro: San Cipriano, Puerta de Arganda.  Bus: 4 , 100 , 106 , 130.  Renfe: Vicálvaro.  Bicicleta:   El centro dispone de  aparca bicicletas exterior  con capacidad para 10 bicicletas.   Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .",Vicálvaro C2,C-2,Vicálvaro,"Metro: San Cipriano, Puerta de Arganda","San Cipriano, Puerta de Arganda",,"Bus: 4 , 100 , 106 , 130","4
100
106
130",,Accesible,POLIDEPORTIVO,3,MADRID,MADRID,28032,AMBROZ,VICALVARO,40.40914061858403,-3.603264732850392,917769874,idmvicalvaro@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,CentrosEspaciosDeporte
Centro Deportivo Municipal Marqués de Samaranch,Centro-Deportivo-Municipal-Marques-de-Samaranch,,,,"Metro: Puerta de Toledo , Pirámides.  Bus: 17, 36, 41, C, 62.  Renfe: Pirámides.  Bicicleta:  el centro dispone de  aparca bicicletas exterior   con capacidad para 5 bicicletas.    Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .",Renfe: Pirámides (líneas C1 y C10),"C-1
C-10",Pirámides,"Metro: Puerta de Toledo , Pirámides","Puerta de Toledo , Pirámides",,"Bus: 17, 36, 41, C, 62","17
36
41
62",,"Accesible
Señalización podotáctil
Bucle de inducción magnético",IMPERIAL,20,MADRID,MADRID,28005,IMPERIAL,ARGANZUELA,40.40761501410649,-3.7173807221939192,914220344,idmmsamaranch@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,CentrosEspaciosDeporte
